nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_12_13,02_12_13,03_12_13,04_12_13,05_12_13,06_12_13,07_12_13,08_12_13,09_12_13,10_12_13,11_12_13,12_12_13,13_12_13,14_12_13,15_12_13,16_12_13,17_12_13,18_12_13,19_12_13,20_12_13,21_12_13,22_12_13,23_12_13,24_12_13,25_12_13,26_12_13,27_12_13,28_12_13,29_12_13,30_12_13,31_12_13,total
Boa Vista do Tupim,EBDA,Boa Vista do Tupim,Boa Vista do Tupim - EBDA,-12.651332,-40.60111,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,6.4,10.0,0.0,9.2,9.2,0.0,2.4,33.6,65.2,1.4,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,156.2
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,40.0,33.4,0.4,0.0,10.0,4.8,0.2,3.4,52.8,25.2,2.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.2
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,10.0,0.0,9.2,8.7,0.0,2.2,33.1,65.2,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.81
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.2,0.4,0.0,0.0,0.8,11.0,16.1,0.8,15.4,11.2,17.4,0.1,10.2,17.5,60.8,15.4,11.3,0.1,0.0,0.0,17.1,16.8,0.0,0.0,228.4
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.4,0.0,0.0,0.0,0.0,8.5,1.0,5.6,0.0,9.9,30.3,5.4,10.0,18.6,19.4,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.61
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,1.0,0.2,22.8,6.0,16.6,0.0,0.0,11.2,5.4,0.0,21.2,12.2,2.0,10.0,6.4,5.0,26.8,22.6,26.8,22.2,4.6,0.0,7.6,0.4,0.0,0.0,0.0,231.0
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.2,0.6,0.0,0.0,0.8,11.2,16.8,0.8,15.6,11.2,17.6,0.2,10.8,17.0,55.4,14.6,11.4,0.0,0.0,0.0,17.0,15.2,0.0,0.0,222.6
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,12.8,0.0,0.0,0.6,11.4,1.6,0.0,0.0,1.2,16.6,2.6,17.4,43.6,39.8,16.0,29.2,1.2,0.0,0.0,0.0,6.8,0.0,0.0,212.0
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,11.25,0.5,5.75,0.0,2.5,56.5,0.25,35.0,26.0,33.25,1.5,32.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,208.75
