nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_06_16,02_06_16,03_06_16,04_06_16,05_06_16,06_06_16,07_06_16,08_06_16,09_06_16,10_06_16,11_06_16,12_06_16,13_06_16,14_06_16,15_06_16,16_06_16,17_06_16,18_06_16,19_06_16,20_06_16,21_06_16,22_06_16,23_06_16,24_06_16,25_06_16,26_06_16,27_06_16,28_06_16,29_06_16,30_06_16,total
Tombador Araújo,IT-PR-36,Jacobina,Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.25,0.5,0.5,0.0,0.5,0.0,0.0,0.0,2.5,1.25,0.0,0.25,0.25,8.5
Conceição do Coité,IT-PR-14,Conceição do Coité,Conceição do Coité - IT-PR-14,-11.526752,-39.313095,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.25,0.0,0.0,0.0,1.25,0.25,0.25,0.0,0.0,0.75,0.5,5.75,0.0,0.0,0.75,14.25
Riacho da Onça,IT-PR-15,Queimadas,Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.25,1.5,0.25,0.25,0.0,0.0,0.25,1.5,4.25,0.0,0.0,0.5,12.0
Santaluz,IT-PR-17,Santaluz,Santaluz - IT-PR-17,-11.24831,-39.37563,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.25,0.0,0.5,0.25,1.5,3.0,0.25,0.0,0.0,0.25,1.5,9.25,0.0,0.0,0.25,18.75
Açude Monteiro,IT-PR-23,Nordestina,Nordestina (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,1.5,0.0,1.75,0.0,2.25,0.25,0.5,0.5,0.0,0.0,2.25,18.5,0.0,0.0,1.5,36.25
Pedra Vermelha,IT-PR-24,Monte Santo,Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.75,0.0,1.25,0.0,1.0,1.0,0.0,0.0,1.25,3.25,0.0,0.0,0.25,10.5
Quijingue,IT-PR-25,Quijingue,Quijingue - IT-PR-25,-10.783951,-39.20809,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.0,0.0,2.0,0.25,0.75,0.0,0.5,1.0,0.0,0.0,3.5,8.5,0.0,0.25,0.0,20.0
Curral Falso,IT-PR-01,Ribeira do Pombal,Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,4.25,2.0,8.0,0.0,2.25,0.75,0.75,1.0,6.0,8.25,0.5,0.75,0.5,43.25
Aribicé,IT-PR-02,Euclides da Cunha,Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,7.5,0.0,3.0,1.25,3.5,0.0,4.25,0.75,1.0,1.0,5.5,1.75,0.25,0.75,0.0,31.0
BR 116 E. Cunha / Tucano,IT-PR-05,Quijingue,Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,Nordeste,RPGA do Rio Itapicuru,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,3.75,0.0,1.5,0.5,1.0,0.0,2.75,2.5,0.0,0.0,7.25,1.25,0.0,0.5,0.0,22.5
