nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_07_17,02_07_17,03_07_17,04_07_17,05_07_17,06_07_17,07_07_17,08_07_17,09_07_17,10_07_17,11_07_17,12_07_17,13_07_17,14_07_17,15_07_17,16_07_17,17_07_17,18_07_17,19_07_17,20_07_17,21_07_17,22_07_17,23_07_17,24_07_17,25_07_17,26_07_17,27_07_17,28_07_17,29_07_17,30_07_17,31_07_17,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.2,0.0,0.0,0.0,0.0,0.8,2.0,0.0,0.0,0.4,5.8,0.0,0.0,0.2,3.4,0.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.2,4.6,0.6,3.0,3.6,4.6,35.81
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.6,1.4,4.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.4,3.0,1.2,0.6,0.4,0.0,16.2
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.7,1.5,0.0,0.0,0.1,5.7,0.0,0.0,0.0,2.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,4.3,0.5,2.8,3.0,4.3,31.1
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,9.3,3.1,0.0,0.5,0.0,0.0,2.3,1.4,0.5,1.2,4.8,0.0,2.6,2.4,2.6,0.3,0.0,0.4,0.0,0.2,0.0,0.3,0.0,0.0,8.4,0.0,1.0,0.0,6.5,1.3,0.3,49.4
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.3,0.0,0.0,0.7,0.0,0.3,0.4,0.6,0.0,0.0,2.2,0.2,1.7,0.8,0.4,0.7,0.0,0.4,0.0,0.7,1.6,0.0,0.0,0.0,5.5,0.0,3.8,1.2,0.0,4.3,3.8,29.6
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.2,0.2,1.2,0.0,0.6,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.2,5.4
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,9.6,3.2,0.0,0.6,0.0,0.0,2.4,1.2,0.4,1.2,4.6,0.0,2.6,2.6,2.8,0.2,0.0,0.6,0.0,0.2,0.2,0.2,0.0,0.0,8.8,0.0,1.0,0.0,6.8,1.4,0.2,50.81
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.2,2.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,6.6,0.0,0.0,0.8,1.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1.0,4.8,0.2,23.0
Boa Vista Tupim,PG-PR-17,Boa Vista Tupim,Boa Vista Tupim - PG-PR-17,-12.65622,-40.589813,Chapada Diamantina,RPGA do Rio Paraguaçu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.25,2.75,0.0,0.0,1.75,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,2.75,0.0,0.0,3.5,1.0,18.0
Ruy Barbosa,PG-PR-18,Ruy Barbosa,Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.5,1.5,0.0,0.25,0.0,1.25,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.75,0.0,0.5,2.25,2.75,14.25
Wagner,PG-PR-22,Wagner,Wagner - PG-PR-22,-12.289538,-41.161774,Chapada Diamantina,RPGA do Rio Paraguaçu,0.75,0.0,0.25,0.0,0.0,0.0,1.0,1.25,0.5,0.5,1.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.5,0.0,1.5,1.0,1.25,13.0
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,Chapada Diamantina,RPGA do Rio Paraguaçu,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,1.0,0.25,3.0,0.25,0.25,1.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.5,0.0,2.0,2.5,2.0,17.5
Cascavel,PG-PR-27,Mucugê,Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,Chapada Diamantina,RPGA do Rio Paraguaçu,0.5,0.0,0.0,0.25,0.0,1.5,0.75,0.25,0.75,0.5,3.25,0.0,0.75,1.25,3.0,0.0,2.25,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0,2.0,0.5,1.5,21.5
Mulungu do Morro,,Mulungu do Morro,Mulungu do Morro,-11.980363,-41.619012,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,3.0,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6,0.8,10.21
Barro Alto,,Barro Alto,Barro Alto,-11.769188,-41.909464,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.2,0.2,8.4
Canarana,,Canarana,Canarana,-11.69541,-41.78921,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barra dos Mendes,,Barra dos Mendes,Barra dos Mendes,-11.805077,-42.05708,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.2
Olho D'Água do Francisco,,Olho D'Água do Francisco,Olho D'Água do Francisco,-12.307034,-42.079028,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,0.0,0.2,1.2,0.0,0.0,2.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.8,0.6,0.8,0.2,0.8,13.8
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,0.25,0.25,0.0,3.25,0.75,1.0,0.5,1.25,0.0,1.7,7.5,0.5,1.0,0.25,4.5,3.25,0.5,3.0,0.0,0.5,1.0,0.0,0.0,0.0,2.75,0.5,0.0,6.0,0.75,1.5,6.75,49.2
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.5,0.0,14.25
Iraquara,PG-PR-02,Iraquara,Iraquara - PG-PR-02,-12.255093,-41.61679,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,1.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,2.0,0.0,1.0,1.75,0.0,11.25
Tapiramutá,PG-PR-09,Tapiramutá,Tapiramutá - PG-PR-09,-11.838502,-40.791761,Chapada Diamantina,RPGA do Rio Paraguaçu,1.5,0.0,0.0,1.25,0.5,0.25,2.75,2.0,0.25,0.0,7.75,0.25,3.5,0.75,4.75,2.5,1.0,1.5,0.0,1.0,0.25,0.25,0.0,0.25,16.25,0.5,8.5,0.75,1.5,4.5,6.75,71.0
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.75,0.0,0.5,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,3.5,0.25,1.25,1.25,1.75,12.75
Bonito,PG-PR-11,Bonito,Bonito - PG-PR-11,-11.98993,-41.25429,Chapada Diamantina,RPGA do Rio Paraguaçu,1.75,0.5,1.0,7.0,1.0,1.25,1.0,2.25,0.25,0.5,15.75,1.5,1.0,4.25,5.75,2.75,1.25,2.75,0.25,1.75,2.5,0.0,0.0,0.25,3.75,0.0,8.75,0.25,2.5,1.5,16.5,89.5
Piatã,CO-CL-04,Piatã,Piatã - CO-CL-04,-13.164166,-41.770833,Chapada Diamantina,RPGA do Rio de Contas,9.75,0.0,0.0,3.0,1.25,3.75,0.75,7.5,2.75,1.25,17.0,1.0,7.0,1.25,1.5,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.25,2.25,0.0,3.0,0.0,1.5,5.25,2.0,74.25
PC Ponte Rio Capivari,51326200,Itaberaba,Itaberaba (PC Ponte Rio Capivari) - 51326200,-12.51429,-39.93422,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.3,1.2,0.0,0.0,0.0,0.3,1.0,0.9,0.6,0.0,0.0,0.3,0.0,0.0,0.0,1.1,0.0,0.6,0.0,0.0,1.4,0.6,15.8
Cipó,83192,Cipó,Cipó - 83192,-11.083333,-38.516667,Nordeste,RPGA do Rio Itapicuru,9.2,0.0,0.0,15.0,2.8,0.0,1.2,1.8,10.3,1.1,7.0,1.2,23.0,0.5,1.6,0.3,1.0,3.6,1.6,0.0,2.8,1.7,0.6,3.0,1.8,5.2,4.8,0.0,2.1,7.8,2.8,113.8
Jacobina,83186,Jacobina,Jacobina - 83186,-11.172778,-40.534167,Nordeste,RPGA do Rio Itapicuru,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,3.1,0.2,1.9,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.6,5.3,1.4,1.3,0.0,0.5,24.91
Monte Santo,83090,Monte Santo,Monte Santo - 83090,-10.4425,-39.331111,Nordeste,RPGA do Rio Itapicuru,6.4,2.8,1.0,5.3,0.5,0.7,0.8,0.9,2.0,0.0,5.4,0.0,4.9,1.0,0.9,0.6,0.0,0.4,2.7,0.4,1.5,0.0,5.8,2.9,2.9,2.8,4.2,0.2,3.0,6.8,2.8,69.6
Serrinha,83190,Serrinha,Serrinha - 83190,-11.633333,-38.966667,Nordeste,RPGA do Recôncavo Norte,6.8,0.0,1.6,5.8,1.4,0.0,0.5,1.1,2.7,0.0,0.0,1.8,4.9,0.4,3.7,2.3,2.1,1.9,1.5,0.1,0.5,0.6,0.1,1.2,0.7,0.6,6.1,0.0,2.9,5.8,8.1,65.2
Uauá,A435,Uauá,Uauá - A435,-9.833617,-39.495631,Nordeste,RPGA do Rio Vaza-Barris,1.4,0.8,0.0,2.8,0.0,0.0,0.0,0.0,2.4,0.8,2.6,1.6,0.0,0.2,0.8,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.2,0.0,2.6,0.6,0.2,20.2
Queimadas,A436,Queimadas,Queimadas - A436,-10.984645,-39.617009,Nordeste,RPGA do Rio Itapicuru,4.2,0.0,0.6,0.8,1.0,0.0,0.0,0.0,0.8,0.0,4.4,0.8,0.2,0.2,1.0,3.4,0.6,0.6,1.4,0.0,0.2,0.0,0.0,0.4,0.0,1.6,2.2,0.0,1.0,6.8,4.4,36.6
Serrinha,A441,Serrinha,Serrinha - A441,-11.664586,-39.022946,Nordeste,RPGA do Rio Paraguaçu,7.2,0.0,1.8,7.8,1.6,0.0,0.8,1.0,5.8,0.2,5.8,0.8,4.8,0.4,4.8,3.2,2.4,3.0,2.2,0.2,0.2,1.6,0.0,1.4,0.8,1.0,6.4,0.2,3.6,5.4,9.6,84.0
Senhor do Bonfim,A428,Senhor do Bonfim,Senhor do Bonfim - A428,-10.443072,-40.148244,Nordeste,RPGA do Rio Itapicuru,2.6,0.4,0.6,4.8,1.6,0.2,0.4,2.0,1.2,0.0,5.0,1.6,0.8,2.0,2.4,1.8,0.8,0.4,1.8,0.6,0.8,0.2,0.0,0.0,2.2,1.4,8.4,0.0,1.4,9.4,6.2,61.0
Pedras Altas,50430000,Capim Grosso,Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,Nordeste,RPGA do Rio Itapicuru,1.8,0.0,0.0,1.8,0.0,0.0,0.2,0.2,0.0,0.0,2.4,0.0,5.6,2.2,2.8,2.2,1.8,0.8,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.4,0.0,4.0,0.4,2.2,32.8
Ponto Novo,50380000,Ponto Novo,Ponto Novo - 50380000,-10.845,-40.1128,Nordeste,RPGA do Rio Itapicuru,1.2,0.0,0.8,1.0,0.2,0.0,0.0,1.0,0.0,0.0,3.6,0.2,3.6,0.0,2.2,4.0,0.4,1.2,0.6,0.0,0.4,0.2,0.0,0.0,2.4,0.0,2.0,0.2,4.4,3.0,2.4,35.0
Ipirá,PG-CL-02,Ipirá,Ipirá - PG-CL-02,-12.14986,-39.76454,Nordeste,RPGA do Rio Paraguaçu,2.25,0.0,0.0,1.25,0.25,0.5,3.25,1.0,2.25,0.0,15.25,0.0,16.25,0.25,3.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.0,0.5,9.75,3.75,1.5,5.5,2.75,77.75
Serrinha,RN-CL-02,Serrinha,Serrinha - RN-CL-02,-11.648333,-38.982777,Nordeste,RPGA do Recôncavo Norte,6.0,0.0,1.25,5.0,1.25,0.0,1.0,0.25,1.75,0.0,5.5,0.25,3.0,1.5,2.75,1.25,0.75,1.0,3.25,0.0,0.25,0.25,0.0,2.75,0.0,0.75,3.0,1.0,2.75,7.75,11.5,65.75
Valente,PG-PR-04,Valente,Valente - PG-PR-04,-11.40119,-39.458099,Nordeste,RPGA do Rio Paraguaçu,2.75,0.0,0.0,0.5,0.0,3.25,1.25,1.25,2.25,1.0,21.5,1.75,3.25,1.25,7.0,0.0,2.25,3.25,0.0,3.0,0.5,0.0,0.0,0.25,3.5,0.25,0.5,0.25,7.25,4.25,2.25,74.5
Pé de Serra,PG-PR-06,Pé de Serra,Pé de Serra - PG-PR-06,-11.833423,-39.623663,Nordeste,RPGA do Rio Paraguaçu,0.75,0.0,0.0,0.0,0.0,0.0,1.25,0.75,1.0,0.0,7.75,0.0,2.25,0.25,0.5,0.0,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.25,6.5,0.5,4.25,0.25,1.5,1.25,3.25,34.5
Centro,293010501A,Senhor do Bonfim,Senhor do Bonfim (Centro) - 293010501A,-10.464,-40.19,Nordeste,RPGA do Rio Itapicuru,2.0,0.6,5.7,2.8,1.2,0.0,0.4,1.4,3.2,0.0,4.6,0.4,1.0,0.8,4.4,5.1,0.2,0.0,1.6,1.0,2.6,0.0,0.0,0.0,1.2,1.4,8.1,1.6,1.4,9.4,9.7,71.81
Itapeipu,IT-PR-34,Jacobina,Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,Nordeste,RPGA do Rio Itapicuru,1.5,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.0,7.25,0.0,0.75,0.25,2.0,1.25,0.0,0.25,0.0,0.25,1.5,0.0,0.0,3.25,4.75,1.0,5.75,1.0,4.75,0.25,1.0,38.0
Caém,IT-PR-35,Caém,Caém - IT-PR-35,-11.093399,-40.437579,Nordeste,RPGA do Rio Itapicuru,1.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,5.5,0.25,2.75,0.25,1.25,1.75,1.25,0.25,0.25,0.25,1.5,0.0,0.0,2.25,3.25,1.0,4.75,2.0,3.75,0.5,2.5,38.0
