nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_05_17,02_05_17,03_05_17,04_05_17,05_05_17,06_05_17,07_05_17,08_05_17,09_05_17,10_05_17,11_05_17,12_05_17,13_05_17,14_05_17,15_05_17,16_05_17,17_05_17,18_05_17,19_05_17,20_05_17,21_05_17,22_05_17,23_05_17,24_05_17,25_05_17,26_05_17,27_05_17,28_05_17,29_05_17,30_05_17,31_05_17,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.8,13.0,4.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.2,2.8,0.8,9.4,1.0,0.0,0.2,0.0,0.4,0.6,0.0,0.0,36.01
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,1.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.2,12.8,4.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.2,2.7,0.5,9.0,0.5,0.0,0.2,0.0,0.3,0.1,0.0,0.0,32.7
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,8.1,1.9,0.2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,45.0,1.6,0.2,4.7,0.8,7.4,3.8,0.8,9.3,0.0,4.8,13.7,0.0,0.0,109.1
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,1.0,1.3,1.4,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.4,1.6,2.6,1.6,0.4,0.6,0.8,0.0,2.2,1.4,0.0,0.0,21.2
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,1.4,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,3.8
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,9.0,2.2,0.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,46.2,1.8,0.4,4.8,1.2,7.8,3.8,1.2,9.0,0.0,5.2,13.2,0.0,0.0,113.0
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,2.6,0.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.2,0.2,0.8,2.4,2.0,3.4,0.0,0.8,0.0,0.0,0.0,20.0
Boa Vista Tupim,PG-PR-17,Boa Vista Tupim,Boa Vista Tupim - PG-PR-17,-12.65622,-40.589813,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,3.25,1.75,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8.25
Ruy Barbosa,PG-PR-18,Ruy Barbosa,Ruy Barbosa - PG-PR-18,-12.285653,-40.513698,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.5,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.25,0.25,3.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5
