nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_03_20,02_03_20,03_03_20,04_03_20,05_03_20,06_03_20,07_03_20,08_03_20,09_03_20,10_03_20,11_03_20,12_03_20,13_03_20,14_03_20,15_03_20,16_03_20,17_03_20,18_03_20,19_03_20,20_03_20,21_03_20,22_03_20,23_03_20,24_03_20,25_03_20,26_03_20,27_03_20,28_03_20,29_03_20,30_03_20,31_03_20,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,10.8,2.8,0.4,0.2,0.8,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.4
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,7.2,26.0,36.1,29.3,13.5,21.1,54.0,14.3,5.4,3.9,7.4,0.8,0.0,0.0,0.0,4.5,0.4,6.3,5.2,17.4,0.8,55.5,1.2,0.0,0.0,4.3,0.1,314.71
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.0,8.0,3.8,15.8,4.9,11.0,0.0,0.0,0.0,3.8,0.4,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,6.4,0.0,0.2,1.0,0.0,0.8,0.6,0.5,0.0,57.7
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,1.8,49.6,5.0,14.6,57.2,37.6,20.0,51.2,5.2,21.2,3.0,2.8,0.8,0.0,0.0,0.0,0.0,1.4,0.6,1.8,5.6,5.0,21.0,0.4,0.0,0.0,0.2,0.0,306.0
Livramento de Nossa Senhora,291950401U,Livramento de Nossa Senhora,Livramento de Nossa Senhora - 291950401U,-13.682872,-41.841236,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,2.0,14.8,2.8,4.2,0.6,35.0,22.6,12.6,4.6,52.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,2.4,0.0,16.8,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,204.2
Iaçu,51280000,Iaçu,Iaçu - 51280000,-12.7622,-40.2136,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,1.8,19.0,0.0,60.0,0.4,0.2,1.0,59.4,0.6,9.8,1.6,0.2,0.0,0.0,7.2,4.8,15.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,193.0
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,7.8,26.4,34.0,26.8,10.8,19.4,50.6,12.8,5.6,4.0,8.0,0.4,0.0,0.0,0.0,4.8,0.4,6.8,5.6,17.2,0.8,53.4,1.2,0.0,0.0,4.6,0.0,301.41
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.8,0.8,1.2,13.8,11.6,17.4,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.4,3.0,8.2,0.0,0.0,0.0,0.0,0.6,8.6,1.0,102.2
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.4,0.0,0.0,0.0,3.8,45.0,0.0,25.4,0.2,6.6,1.0,6.6,1.4,11.2,3.6,8.4,0.0,0.0,1.6,0.2,5.2,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,125.8
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,8.2,0.2,42.2,0.4,15.6,0.2,4.6,0.2,0.0,0.0,0.0,43.6,0.2,11.8,0.2,5.0,0.0,0.0,0.0,0.0,1.2,12.4,0.0,172.0
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,14.0,2.0,11.4,15.6,10.2,80.0,46.8,10.6,7.4,1.6,2.2,0.6,0.0,0.0,0.6,0.0,3.2,21.0,26.8,5.0,6.6,4.6,0.0,0.0,1.4,4.0,0.8,276.41
Machado Portela,PG-PR-26,Marcionílio Souza,Marcionílio Souza (Machado Portela) - PG-PR-26,-13.153732,-40.768155,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.2,60.2,41.4,0.2,0.0,5.0,0.0,11.6,0.4,3.0,6.4,0.0,0.0,0.0,0.0,0.0,18.2,13.4,2.2,0.0,0.0,0.0,0.0,0.0,13.4,1.0,176.6
Fazenda Cachoeira,PM-FD-01,Érico Cardoso,Érico Cardoso (Fazenda Cachoeira) - PM-FD-01,-13.424562,-42.162095,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,0.0,0.0,4.2,0.0,34.4,0.0,26.4,0.0,11.4,31.8,3.8,7.4,6.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.0,0.0,28.2,12.0,0.0,7.8,0.0,0.0,0.0,0.0,183.6
Rio do Pires,PM-CL-04,Rio do Pires,Rio do Pires - PM-CL-04,-13.11695,-42.28411,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,0.0,3.0,0.2,0.4,18.2,0.0,5.4,23.0,1.0,3.7,23.3,3.7,0.2,0.0,0.1,0.1,0.1,0.0,0.7,10.6,11.8,6.8,10.2,7.1,3.3,6.2,0.8,1.2,0.6,0.5,1.3,143.5
Seabra,PG-CL-09,Seabra,Seabra - PG-CL-09,-12.39971,-41.78893,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,6.2,11.2,31.4,11.6,28.2,2.2,36.6,5.4,8.4,0.0,2.2,0.2,0.0,0.8,17.0,0.0,0.0,1.8,0.2,6.6,1.6,3.8,0.2,0.0,0.0,2.8,0.0,178.4
Iaçu,PG-CL-05,Iaçu,Iaçu - PG-CL-05,-12.9114,-40.03177,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,20.2,6.0,0.0,22.0,2.8,28.6,0.0,11.6,0.4,4.0,0.2,1.0,0.0,0.0,11.2,6.4,40.6,0.4,8.2,0.0,0.0,0.0,0.0,0.0,10.2,0.0,173.8
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,0.9,0.5,0.0,0.1,46.0,18.8,9.0,18.1,3.4,9.3,14.7,3.0,0.1,0.2,0.2,0.0,0.3,0.1,9.1,23.4,14.3,9.0,26.4,5.6,2.2,1.4,0.3,0.4,0.6,0.1,0.7,218.21
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,18.6,0.0,0.0,0.0,0.0,10.8,15.1,6.0,3.1,8.5,14.8,4.9,1.2,0.4,0.3,0.1,0.0,0.2,3.9,7.3,12.2,6.8,20.5,1.9,0.8,2.9,0.8,2.0,3.0,0.1,3.6,149.81
Mucugê,PG-PR-28,Mucugê,Mucugê - PG-PR-28,-13.07667,-41.43772,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Seabra,PG-PR-01,Seabra,Seabra - PG-PR-01,-12.428149,-41.770409,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,10.0,20.6,23.0,6.8,32.4,7.0,26.6,13.6,0.6,0.0,3.2,0.8,0.2,5.0,14.0,0.0,2.2,4.6,21.2,4.2,1.0,3.2,1.8,0.0,0.0,0.6,0.0,202.6
Baixa Grande,PG-PR-08,Baixa Grande,Baixa Grande - PG-PR-08,-11.908701,-40.183683,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,11.2,28.2,0.0,0.2,3.8,0.0,0.0,11.6,0.4,0.2,0.0,0.0,0.0,0.0,6.8,18.8,64.4,103.0,0.0,0.0,0.0,0.0,2.6,4.6,0.6,4.0,260.41
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,8.0,16.2,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,47.6,0.4,1.8,0.0,0.0,0.4,0.8,0.6,0.2,90.2
Cafarnaum,290530501C,Cafarnaum,Cafarnaum - 290530501C,-11.745086,-41.497934,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,7.0,64.4,9.0,13.8,15.0,38.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6,6.4,1.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.4
Piatã,CO-CL-04,Piatã,Piatã - CO-CL-04,-13.164166,-41.770833,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,1.5,43.0,5.25,23.5,68.5,33.75,16.25,90.0,0.25,20.75,0.25,1.25,1.5,0.0,0.0,0.0,0.0,9.25,0.0,1.5,4.75,5.25,32.25,0.0,0.0,0.25,0.0,0.0,359.0
PC Ponte Rio Capivari,51326200,Itaberaba,Itaberaba (PC Ponte Rio Capivari) - 51326200,-12.51429,-39.93422,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,5.2,0.0,0.0,1.6,2.4,0.0,0.0,0.0,0.0,0.8,2.4,0.0,7.2,0.0,0.0,0.0,0.0,1.2,0.4,5.6,46.4,0.0,0.0,0.0,0.0,1.6,3.2,1.2,1.2,80.4
Itaberaba,291470301C,Itaberaba,Itaberaba - 291470301C,-12.457663,-40.201519,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,9.2,2.8,0.0,24.4,9.0,0.6,34.0,7.0,0.2,3.6,0.0,0.0,0.0,0.0,4.8,0.2,5.6,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,142.4
