nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_11_20,02_11_20,03_11_20,04_11_20,05_11_20,06_11_20,07_11_20,08_11_20,09_11_20,10_11_20,11_11_20,12_11_20,13_11_20,14_11_20,15_11_20,16_11_20,17_11_20,18_11_20,19_11_20,20_11_20,21_11_20,22_11_20,23_11_20,24_11_20,25_11_20,26_11_20,27_11_20,28_11_20,29_11_20,30_11_20,total
Centro,291900901A,Lajedinho,Lajedinho (Centro) - 291900901A,-12.35585,-40.90228,Chapada Diamantina,RPGA do Rio Paraguaçu,41.2,9.8,17.4,0.8,9.4,0.6,0.2,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,73.6,12.0,54.2,0.6,0.0,0.0,1.8,2.6,2.0,4.0,4.0,235.61
PC Ponte Rio Capivari,51326200,Itaberaba,Itaberaba (PC Ponte Rio Capivari) - 51326200,-12.51429,-39.93422,Chapada Diamantina,RPGA do Rio Paraguaçu,2.0,4.4,18.8,0.4,0.0,4.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.2,19.6,0.0,0.0,2.4,0.0,0.4,0.2,1.6,1.4,116.81
Fazenda Terra Grapiúna,PG-FR-04,Wagner,Wagner (Fazenda Terra Grapiúna) - PG-FR-04,-12.181482,-41.150663,Chapada Diamantina,RPGA do Rio Paraguaçu,78.8,10.4,30.0,10.8,24.2,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,66.6,15.8,5.2,0.6,0.0,0.0,2.2,0.0,14.2,3.4,3.0,267.2
Itaberaba,291470301C,Itaberaba,Itaberaba - 291470301C,-12.457663,-40.201519,Chapada Diamantina,RPGA do Rio Paraguaçu,20.8,14.4,4.0,7.8,2.8,3.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.2,36.0,0.0,0.0,0.4,1.0,3.2,0.4,1.6,1.8,118.8
Utinga,293280401C,Utinga,Utinga - 293280401C,-12.0756,-41.102466,Chapada Diamantina,RPGA do Rio Paraguaçu,39.6,9.0,0.6,1.8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.2,1.0,4.2,130.21
Barro Alto,290323501C,Barro Alto,Barro Alto - 290323501C,-11.811728,-41.901164,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,2.4,7.2,70.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,22.6,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,141.4
Chorrochó,290770701C,Chorrochó,Chorrochó - 290770701C,-8.98354,-39.11837,Nordeste,RPGA dos Rios Macururé e Curaçá,0.0,27.2,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
Ladeira Vermelha,291750801A,Jacobina,Jacobina (Ladeira Vermelha) - 291750801A,-11.161707,-40.554213,Nordeste,RPGA do Rio Itapicuru,15.8,3.4,49.8,0.6,1.0,0.2,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.6,31.0,0.0,0.0,0.2,0.8,4.2,0.0,2.0,0.8,158.4
Feliz Tomaz,291750802A,Jacobina,Jacobina (Feliz Tomaz) - 291750802A,-11.174316,-40.517837,Nordeste,RPGA do Rio Itapicuru,9.8,31.0,26.4,1.0,3.6,1.2,0.6,0.6,0.2,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,1.6,38.0,0.8,2.2,0.0,2.8,9.6,0.4,2.0,4.4,208.2
Conde,A431,Conde,Conde - A431,-12.03622,-37.68322,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,1.6,2.2,6.8,2.2,0.0,1.6,0.0,0.0,1.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,1.4,0.8,8.0,3.4,3.2,1.0,6.2,19.4,65.2
Uauá,A435,Uauá,Uauá - A435,-9.833617,-39.495631,Nordeste,RPGA do Rio Vaza-Barris,0.0,26.2,6.6,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,53.2
Euclides da Cunha,A442,Euclides da Cunha,Euclides da Cunha - A442,-10.537233,-38.996605,Nordeste,RPGA do Rio Itapicuru,0.0,10.4,17.2,11.6,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2,18.6,11.4,0.0,1.0,1.8,2.4,3.8,0.0,1.2,0.2,165.4
Senhor do Bonfim,A428,Senhor do Bonfim,Senhor do Bonfim - A428,-10.443072,-40.148244,Nordeste,RPGA do Rio Itapicuru,0.0,38.2,66.2,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,146.6
Pedras Altas,50430000,Capim Grosso,Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,Nordeste,RPGA do Rio Itapicuru,0.0,16.0,27.8,0.0,1.2,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,8.6,0.0,0.0,0.0,0.6,4.2,0.2,2.0,1.6,72.6
Ponto Novo,50380000,Ponto Novo,Ponto Novo - 50380000,-10.845,-40.1128,Nordeste,RPGA do Rio Itapicuru,0.0,13.2,41.4,0.8,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.2,10.0,0.0,0.6,0.0,0.2,0.0,0.4,0.0,0.0,99.2
Capim Grosso,IT-CL-03,Capim Grosso,Capim Grosso - IT-CL-03,-11.36833,-40.03417,Nordeste,RPGA do Rio Itapicuru,0.4,42.2,17.4,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.2,14.8,0.0,0.0,1.4,1.6,0.0,1.2,1.8,1.4,106.0
Aporá,IT-CL-01,Aporá,Aporá - IT-CL-01,-11.67082,-38.17485,Nordeste,RPGA do Rio Itapicuru,2.1,18.0,9.2,5.7,4.4,0.1,1.5,0.1,0.6,0.8,3.1,0.0,0.0,0.0,0.5,0.0,5.3,0.0,3.3,36.0,4.7,0.1,0.7,6.0,8.7,6.3,2.8,5.7,8.0,1.3,135.0
Pé de Serra,PG-CL-07,Pé de Serra,Pé de Serra - PG-CL-07,-11.83676,-39.65905,Nordeste,RPGA do Rio Paraguaçu,0.2,42.2,11.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.2,21.4,0.0,0.0,0.0,0.2,4.6,0.4,0.8,2.2,96.8
Caldas do Jorro,IT-CL-05,Tucano,Tucano (Caldas do Jorro) - IT-CL-05,-11.03477,-38.80386,Nordeste,RPGA do Rio Itapicuru,0.5,10.7,4.5,3.2,2.2,0.0,0.2,0.1,0.3,0.3,0.3,0.0,0.7,0.0,0.0,0.0,6.8,0.0,0.5,18.4,14.8,0.4,0.0,0.5,3.9,1.4,1.7,4.7,9.7,0.1,85.91
Saúde,IT-CL-04,Saúde,Saúde - IT-CL-04,-10.95669,-40.38329,Nordeste,RPGA do Rio Itapicuru,24.2,76.0,23.6,2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,4.4,44.8,0.0,0.0,0.0,0.6,0.4,1.4,0.8,0.2,193.0
Lajinha,IT-CL-06,Várzea do Poço,Várzea do Poço (Lajinha) - IT-CL-06,-11.4964,-40.34474,Nordeste,RPGA do Rio Itapicuru,1.8,57.4,18.2,1.6,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.8,0.0,0.0,0.2,0.0,0.0,19.8,5.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,137.21
Itapeipu,IT-PR-34,Jacobina,Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,Nordeste,RPGA do Rio Itapicuru,3.2,19.6,25.4,3.0,2.6,0.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,21.0,10.8,20.2,0.0,0.0,0.0,2.4,0.0,2.8,0.8,2.8,116.61
Tombador Araújo,IT-PR-36,Jacobina,Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,Nordeste,RPGA do Rio Itapicuru,18.6,8.0,57.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.0,0.2,2.0,0.2,0.0,0.0,1.2,2.4,0.0,0.8,0.0,109.61
Carrapichel,IT-PR-37,Senhor do Bonfim,Senhor do Bonfim (Carrapichel) - IT-PR-37,-10.388101,-40.220067,Nordeste,RPGA do Rio Itapicuru,0.0,27.6,36.4,0.4,13.2,0.0,0.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,5.2,0.0,0.2,0.0,0.0,0.0,0.2,3.0,1.6,176.0
Santaluz,IT-PR-17,Santaluz,Santaluz - IT-PR-17,-11.24831,-39.37563,Nordeste,RPGA do Rio Itapicuru,0.0,8.4,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.6,105.4
Fazenda Boa Vista,IT-PR-18,Uauá,Uauá (Fazenda Boa Vista) - IT-PR-18,-10.05893,-39.706158,Nordeste,RPGA do Rio Itapicuru,0.0,52.6,44.6,2.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,50.0,8.4,0.0,0.0,0.2,0.0,0.8,0.4,0.0,0.0,195.6
Quijingue,IT-PR-25,Quijingue,Quijingue - IT-PR-25,-10.783951,-39.20809,Nordeste,RPGA do Rio Itapicuru,0.2,5.0,13.6,2.0,5.6,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,27.0,3.2,18.2,0.0,0.6,0.0,0.2,0.2,0.4,1.0,0.4,79.21
Inhambupe,RN-CL-10,Inhambupe,Inhambupe - RN-CL-10,-11.69267,-38.31361,Nordeste,RPGA do Recôncavo Norte,0.0,0.0,43.4,1.2,30.0,0.0,0.0,2.6,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.2,0.6,0.4,23.8,0.2,7.4,10.4,125.61
Curral Falso,IT-PR-01,Ribeira do Pombal,Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,Nordeste,RPGA do Rio Itapicuru,0.0,9.0,21.6,0.4,12.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.2,4.2,0.0,0.8,0.0,0.0,1.8,0.4,0.4,2.0,68.81
Ribeira do Pombal,IT-PR-04,Ribeira do Pombal,Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,Nordeste,RPGA do Rio Itapicuru,0.0,4.4,24.4,1.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,1.0,0.0,2.2,2.6,0.0,0.2,0.2,6.2,1.2,74.0
Crisópolis,IT-PR-08,Crisópolis,Crisópolis - IT-PR-08,-11.510923,-38.120832,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,4.4,2.0,92.6,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,9.6,2.8,4.6,10.8,129.21
Estação Experimental,IT-PR-10,Nova Soure,Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,Nordeste,RPGA do Rio Itapicuru,0.0,1.2,3.0,0.4,22.0,12.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,3.6,0.0,0.6,0.2,2.4,2.8,59.61
Boa Hora,IT-PR-13,Ribeira do Amparo,Ribeira do Amparo (Boa Hora) - IT-PR-13,-10.965,-38.5234,Nordeste,RPGA do Rio Itapicuru,0.0,2.6,6.4,1.6,3.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,8.2,1.2,57.81
Jeremoabo,A450,Jeremoabo,Jeremoabo - A450,-10.0807,-38.3459,Nordeste,RPGA do Rio Vaza-Barris,1.4,4.4,90.0,0.2,0.2,0.0,0.0,0.0,0.6,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,113.6
Fazenda Alecrim ,IT-FR-21,Filadélfia,Filadélfia (Fazenda Alecrim ) - IT-FR-21,-10.7522,-40.22444,Nordeste,RPGA do Rio Itapicuru,14.0,69.2,38.8,1.6,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,143.6
Queimadas,IT-FR-26,Queimadas,Queimadas - IT-FR-26,-10.9733,-39.6328,Nordeste,RPGA do Rio Itapicuru,2.2,11.4,25.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.8,3.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,72.8
Quixabeira,292593101C,Quixabeira,Quixabeira - 292593101C,-11.37282,-40.12878,Nordeste,RPGA do Rio Itapicuru,3.6,65.2,32.2,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.6,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.4,142.0
Itaberaba,291840701A,Juazeiro,Juazeiro (Itaberaba) - 291840701A,-9.44837,-40.48517,Norte,RPGA dos Rios Macururé e Curaçá,0.4,38.2,65.2,6.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,8.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.6
Maria Gorete,291840703A,Juazeiro,Juazeiro (Maria Gorete) - 291840703A,-9.42014,-40.49909,Norte,RPGA dos Rios Macururé e Curaçá,1.0,39.6,58.2,5.6,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,7.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6
João Paulo II,291840704A,Juazeiro,Juazeiro (João Paulo II) - 291840704A,-9.47067,-40.49805,Norte,RPGA dos Rios Macururé e Curaçá,1.8,43.6,44.4,4.4,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,8.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.21
Lapão,291915701A,Lapão,Lapão - 291915701A,-11.38,-41.83,Norte,RPGA dos Rios Verde e Jacaré,0.0,5.4,147.8,54.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.8,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.41
Centro,290115501A,América Dourada,América Dourada (Centro) - 290115501A,-11.45011,-41.434004,Norte,RPGA dos Rios Verde e Jacaré,2.2,15.2,60.6,9.0,28.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.4,0.0,33.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,163.6
Irecê,A424,Irecê,Irecê - A424,-11.328998,-41.864504,Norte,RPGA dos Rios Verde e Jacaré,0.0,10.4,138.4,82.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,38.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,279.01
Várzea Nova,SA-CL-02,Várzea Nova,Várzea Nova - SA-CL-02,-11.23996,-40.935618,Norte,RPGA do Rio Salitre,14.6,15.6,40.4,3.2,5.4,1.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,56.0,1.6,2.2,0.0,0.0,0.4,0.0,17.2,10.2,0.0,0.0,226.8
CODEVASF Salitre,MC-CL-01,Juazeiro,Juazeiro (CODEVASF Salitre) - MC-CL-01,-9.48778,-40.61333,Norte,RPGA dos Rios Macururé e Curaçá,0.4,3.3,1.2,16.4,0.2,0.0,0.1,2.1,0.1,0.1,0.4,2.4,0.0,0.0,0.0,0.0,0.0,5.7,2.3,22.0,11.7,0.5,0.0,0.1,0.0,0.8,12.6,1.0,0.0,0.0,83.4
Campo Formoso,IT-CL-02,Campo Formoso,Campo Formoso - IT-CL-02,-10.47062,-40.33412,Norte,RPGA do Rio Itapicuru,0.2,71.6,74.8,0.8,18.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,5.4,0.0,1.4,0.0,0.2,0.2,0.4,5.2,2.4,194.2
Sento Sé,SO-CL-01,Sento Sé,Sento Sé - SO-CL-01,-9.78228,-41.81872,Norte,RPGA do Lago de Sobradinho,0.0,0.2,12.2,46.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
Itaguaçu da Bahia,VJ-CL-03,Itaguaçu da Bahia,Itaguaçu da Bahia - VJ-CL-03,-10.9549,-42.3465,Norte,RPGA dos Rios Verde e Jacaré,2.1,14.0,14.9,18.7,1.9,21.4,0.4,2.6,0.3,1.1,1.3,12.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.2,19.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.3
Juazeiro,48020000,Juazeiro,Juazeiro - 48020000,-9.4064,-40.5036,Norte,RPGA dos Rios Macururé e Curaçá,0.2,46.2,52.4,0.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,8.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.4
Ibipeba,VJ-CL-02,Ibipeba,Ibipeba - VJ-CL-02,-11.62667,-42.06444,Norte,RPGA dos Rios Verde e Jacaré,4.5,12.7,19.3,17.4,1.3,12.7,0.6,4.5,0.7,1.6,2.0,0.0,0.0,0.2,0.0,0.0,6.1,5.7,29.9,28.9,26.0,4.8,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,179.5
Aeródromo,SA-PR-03,Campo Formoso,Campo Formoso (Aeródromo) - SA-PR-03,-10.49,-40.4871,Norte,RPGA do Rio Itapicuru,31.2,60.8,0.6,0.0,11.2,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,14.8,0.0,0.4,0.2,0.0,0.2,0.0,4.6,0.0,135.4
Santa Rosa,SM-PR-01,Jaguarari,Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,Norte,RPGA dos Rios Macururé e Curaçá,0.0,36.4,22.8,1.2,11.8,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,25.6,8.8,37.6,0.0,0.0,0.6,0.2,0.2,1.0,0.0,0.0,152.6
