nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_06_20,02_06_20,03_06_20,04_06_20,05_06_20,06_06_20,07_06_20,08_06_20,09_06_20,10_06_20,11_06_20,12_06_20,13_06_20,14_06_20,15_06_20,16_06_20,17_06_20,18_06_20,19_06_20,20_06_20,21_06_20,22_06_20,23_06_20,24_06_20,25_06_20,26_06_20,27_06_20,28_06_20,29_06_20,30_06_20,total
Lençóis,83242,Lençóis,Lençóis - 83242,-12.557,-41.388999999999996,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.6,2.5,3.6,0.0,0.0,2.8,0.0,1.9,0.7,0.0,0.0,0.0,0.2,2.7,5.0,0.6,2.4,0.1,35.3,2.2,8.2,9.0,1.3,7.7,0.0,0.0,0.0,0.5,87.3
Piatã,A430,Piatã,Piatã - A430,-13.155999999999999,-41.773999999999994,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.2,1.4,5.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.2,2.6,9.4,1.2,0.0,10.8,1.8,8.2,3.2,0.8,1.8,0.0,0.0,0.0,0.2,55.6
Livramento de Nossa Senhora,291950401U,Livramento de Nossa Senhora,Livramento de Nossa Senhora - 291950401U,-13.683,-41.841,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,1.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
Iaçu,51280000,Iaçu,Iaçu - 51280000,-12.762,-40.214,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.2,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,1.0,1.0,0.4,2.4,7.0,0.0,4.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,23.6
Lençóis,A425,Lençóis,Lençóis - A425,-12.558,-41.388999999999996,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.6,2.4,3.6,0.0,0.0,3.0,0.0,1.8,0.6,0.0,0.0,0.0,0.2,2.6,4.8,0.4,2.2,0.0,35.0,2.2,8.2,8.8,1.4,7.8,0.0,0.2,0.0,0.4,86.2
Itaetê,,Itaetê,Itaetê,-12.992,-40.961000000000006,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.932,-40.226,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,4.6,0.4,1.4,0.0,0.0,0.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.4,5.2,0.0,0.4,0.0,0.0,0.8,0.4,0.0,0.0,0.0,19.0
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.8,-40.363,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.2,1.2,0.0,0.0,2.8,0.0,0.8,0.0,0.0,0.0,0.0,0.4,1.6,0.0,0.6,0.4,3.6,8.6,0.4,5.0,0.0,0.0,2.0,0.2,0.0,0.0,0.2,28.0
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.772,-41.541000000000004,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,1.4,2.8,0.0,0.0,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.2,5.4,2.2,2.8,0.0,0.0,6.2,2.8,10.6,0.2,2.2,0.2,0.0,0.0,0.0,0.4,38.61
Machado Portela,PG-PR-26,Marcionílio Souza,Marcionílio Souza (Machado Portela) - PG-PR-26,-13.154000000000002,-40.768,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,17.4,0.0,0.0,0.0,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.8,1.4,0.0,7.2,0.2,0.2,9.8,0.0,1.0,4.8,0.0,0.6,0.0,0.0,0.0,0.0,45.4
