nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_01_20,02_01_20,03_01_20,04_01_20,05_01_20,06_01_20,07_01_20,08_01_20,09_01_20,10_01_20,11_01_20,12_01_20,13_01_20,14_01_20,15_01_20,16_01_20,17_01_20,18_01_20,19_01_20,20_01_20,21_01_20,22_01_20,23_01_20,24_01_20,25_01_20,26_01_20,27_01_20,28_01_20,29_01_20,30_01_20,31_01_20,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,3.4,0.6,0.0,0.8,11.4,2.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,8.6,0.2,7.6,4.2,0.0,0.0,0.0,0.0,42.8
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.4,0.2,3.8,0.0,32.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,37.81
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,6.0,24.0,29.2,8.7,17.5,3.2,63.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,54.7,9.7,0.7,48.0,1.1,0.3,0.0,0.0,0.0,267.41
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,5.2,0.7,12.4,25.0,14.1,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,3.4,21.8,3.3,41.3,45.1,0.0,0.0,0.0,0.0,244.9
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,20.4,17.6,3.0,45.6,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,39.6,11.6,2.6,6.8,16.4,5.4,0.2,0.0,0.0,198.8
Livramento de Nossa Senhora,291950401U,Livramento de Nossa Senhora,Livramento de Nossa Senhora - 291950401U,-13.682872,-41.841236,Chapada Diamantina,RPGA do Rio de Contas,1.0,1.0,30.0,9.8,44.8,0.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,6.4,7.2,24.6,3.0,0.2,0.0,0.0,0.0,196.0
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,6.4,24.6,27.8,8.6,17.0,3.0,61.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,65.4,19.6,1.0,40.2,1.4,0.2,0.0,0.0,0.0,280.6
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,4.2,2.2,0.2,0.0,0.0,0.0,11.8
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.2,0.0,3.2,0.2,8.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.8,3.2,5.2,18.0,0.0,0.0,0.2,0.0,50.81
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,Chapada Diamantina,RPGA do Rio Paraguaçu,0.4,0.0,1.0,0.2,25.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.6,16.4,2.0,9.6,0.8,0.0,0.0,3.8,0.0,71.0
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,Chapada Diamantina,RPGA do Rio Paraguaçu,8.4,6.8,24.4,3.2,47.4,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,34.2,19.6,6.0,23.2,11.8,0.0,0.0,0.0,0.0,219.4
Machado Portela,PG-PR-26,Marcionílio Souza,Marcionílio Souza (Machado Portela) - PG-PR-26,-13.153732,-40.768155,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,14.6,1.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,33.0,17.2,21.2,18.8,0.0,0.0,0.0,0.0,0.0,135.61
Fazenda Cachoeira,PM-FD-01,Érico Cardoso,Érico Cardoso (Fazenda Cachoeira) - PM-FD-01,-13.424562,-42.162095,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,0.0,2.2,23.0,0.0,36.2,0.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,17.0,3.0,4.0,22.4,4.0,5.4,5.6,0.0,0.0,130.4
Rio do Pires,PM-CL-04,Rio do Pires,Rio do Pires - PM-CL-04,-13.11695,-42.28411,Chapada Diamantina,RPGA dos Rios Paramirim e Santo Onofre,0.0,12.6,23.4,0.0,10.8,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.6,2.8,9.6,32.6,3.4,11.6,0.0,0.0,0.0,128.2
Seabra,PG-CL-09,Seabra,Seabra - PG-CL-09,-12.39971,-41.78893,Chapada Diamantina,RPGA do Rio Paraguaçu,50.2,9.1,7.2,3.6,3.1,10.9,7.1,0.8,0.1,0.0,1.7,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.1,1.4,4.5,17.3,30.4,10.7,11.3,30.2,39.7,8.2,0.1,0.3,0.0,248.7
Iaçu,PG-CL-05,Iaçu,Iaçu - PG-CL-05,-12.9114,-40.03177,Chapada Diamantina,RPGA do Rio Paraguaçu,2.0,0.8,10.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,5.0,30.2,6.6,3.6,6.4,0.0,0.0,0.0,0.0,70.2
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,42.5,4.2,2.5,2.6,4.7,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,0.1,0.0,0.0,0.2,0.2,4.8,22.2,25.5,2.5,26.9,34.5,3.4,0.3,0.4,0.0,181.01
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,32.5,2.9,4.5,8.2,4.2,4.2,8.0,0.2,0.1,0.0,1.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.4,4.0,7.3,32.2,4.0,12.3,13.7,2.5,0.6,0.1,0.2,144.6
Mucugê,PG-PR-28,Mucugê,Mucugê - PG-PR-28,-13.07667,-41.43772,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,0.0,1.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Seabra,PG-PR-01,Seabra,Seabra - PG-PR-01,-12.428149,-41.770409,Chapada Diamantina,RPGA do Rio Paraguaçu,7.8,2.6,24.6,2.8,15.0,10.2,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,61.2,8.6,4.0,17.6,15.2,7.2,0.0,0.0,0.0,250.6
Baixa Grande,PG-PR-08,Baixa Grande,Baixa Grande - PG-PR-08,-11.908701,-40.183683,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,2.6,12.4,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,1.0,0.0,3.6,13.2,0.0,0.0,0.0,0.0,92.0
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,0.8,40.8,1.0,20.2,20.8,0.4,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,11.6,9.2,0.0,40.4,43.6,0.4,0.0,0.0,0.0,195.8
Bonito,PG-PR-11,Bonito,Bonito - PG-PR-11,-11.98993,-41.25429,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,8.0,21.4,0.2,28.8,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,20.6,5.4,51.4,6.0,0.0,0.0,0.0,0.0,150.6
Cafarnaum,290530501C,Cafarnaum,Cafarnaum - 290530501C,-11.745086,-41.497934,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,2.0,0.4,8.4,0.0,12.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,30.4,29.8,3.6,16.8,1.4,2.2,0.0,0.0,0.0,108.8
Piatã,CO-CL-04,Piatã,Piatã - CO-CL-04,-13.164166,-41.770833,Chapada Diamantina,RPGA do Rio de Contas,0.0,32.75,19.25,1.5,40.25,1.5,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,8.25,2.75,4.0,29.5,9.5,0.0,0.0,0.0,211.5
PC Ponte Rio Capivari,51326200,Itaberaba,Itaberaba (PC Ponte Rio Capivari) - 51326200,-12.51429,-39.93422,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.8,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,10.8,0.8,0.8,10.4,0.0,0.0,0.0,0.0,32.6
Itaberaba,291470301C,Itaberaba,Itaberaba - 291470301C,-12.457663,-40.201519,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,0.2,10.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.6,7.2,0.0,4.0,3.4,0.0,0.0,0.0,0.0,29.0
Utinga,293280401C,Utinga,Utinga - 293280401C,-12.0756,-41.102466,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,1.0,5.2,9.0,3.8,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.6,6.0,5.4,18.8,0.0,0.0,0.0,0.0,4.0,65.61
Barro Alto,290323501C,Barro Alto,Barro Alto - 290323501C,-11.811728,-41.901164,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,4.0,0.0,24.2,0.8,23.4,1.4,0.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,10.4,2.4,9.4,2.8,3.4,0.0,0.0,0.0,108.21
Rodelas,292710101C,Rodelas,Rodelas - 292710101C,-8.85236,-38.76462,Nordeste,RPGA dos Rios Macururé e Curaçá,2.0,0.8,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,4.61
Cipó,83192,Cipó,Cipó - 83192,-11.083333,-38.516667,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,62.0,2.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,39.2,0.0,0.0,18.7,0.0,0.0,0.0,0.0,123.11
Jacobina,83186,Jacobina,Jacobina - 83186,-11.172778,-40.534167,Nordeste,RPGA do Rio Itapicuru,0.0,10.7,1.7,0.0,2.4,0.3,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,29.7,0.0,0.0,28.4,0.0,0.0,0.0,0.0,81.6
Ladeira Vermelha,291750801A,Jacobina,Jacobina (Ladeira Vermelha) - 291750801A,-11.161707,-40.554213,Nordeste,RPGA do Rio Itapicuru,1.4,31.4,5.4,0.2,26.4,0.6,0.2,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.6,39.6,0.2,0.0,49.6,0.2,0.0,0.0,0.0,163.2
Monte Santo,83090,Monte Santo,Monte Santo - 83090,-10.4425,-39.331111,Nordeste,RPGA do Rio Itapicuru,0.0,0.9,0.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,11.2,1.9,0.0,0.0,39.9,0.0,4.0,0.0,0.0,62.2
