nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_01_22,02_01_22,03_01_22,04_01_22,05_01_22,06_01_22,07_01_22,08_01_22,09_01_22,10_01_22,11_01_22,12_01_22,13_01_22,14_01_22,15_01_22,16_01_22,17_01_22,18_01_22,19_01_22,20_01_22,21_01_22,22_01_22,23_01_22,24_01_22,25_01_22,26_01_22,27_01_22,28_01_22,total
Estação Rádio Marinha,A456,Salvador,Salvador (Estação Rádio Marinha) - A456,-12.808222,-38.495944,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.8,0.0,0.0,0.0,2.6,6.0,30.6,0.0,0.0,0.0,0.0,0.0,1.2,4.4,56.4,0.0,1.6,3.6,120.2
Cachoeira,290490201A,Cachoeira,Cachoeira - 290490201A,-12.607725,-38.960654999999996,Recôncavo,RPGA do Rio Paraguaçu,0.2,0.0,0.0,0.0,0.0,2.8,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.4,2.6,0.0,0.0,0.6,2.8,0.0,22.4,2.4,0.0,0.0,2.4,17.0,74.6
Centro,291345701A,Igrapiúna,Igrapiúna (Centro) - 291345701A,-13.819025,-39.141884999999995,Recôncavo,RPGA do Recôncavo Sul,0.4,0.0,0.0,0.0,0.4,0.8,0.2,5.8,3.2,0.0,0.2,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,22.0,1.4,2.8,0.6,1.0,1.4,12.4,13.4,3.0,70.0
São Félix,292900801A,São Félix,São Félix - 292900801A,-12.606591,-38.969939000000004,Recôncavo,RPGA do Rio Paraguaçu,2.0,0.8,0.0,0.0,0.0,1.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.2,1.6,0.0,0.0,1.6,3.0,0.0,18.6,2.2,0.0,0.2,1.8,11.6,67.4
Góes Calmon,293070901A,Simões Filho,Simões Filho (Góes Calmon) - 293070901A,-12.780101,-38.353331,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.8,15.6,17.2,0.0,0.0,0.8,0.0,0.0,0.0,1.4,14.6,4.6,0.0,0.0,0.0,0.4,2.4,34.6,12.4,4.6,0.0,0.6,1.8,111.8
Centro,293070903A,Simões Filho,Simões Filho (Centro) - 293070903A,-12.788344,-38.396864,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.2,0.4,19.8,0.0,0.0,1.4,0.0,0.0,0.0,0.8,19.0,17.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,59.41
Ondina,83229,Salvador,Salvador (Ondina) - 83229,-13.005278,-38.505833,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,8.7,2.4,0.0,0.0,0.8,0.8,1.6,2.6,3.3,0.5,0.0,3.6,0.0,35.0
Feira de Santana,PG-PR-13,Feira de Santana,Feira de Santana - PG-PR-13,-12.268161,-38.96642,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,8.6,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,23.8,0.0,0.0,0.0,38.2
Centro,292740802A,Salvador,Salvador (Centro) - 292740802A,-12.97821,-38.515945,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,14.11,0.4,0.0,1.38,0.2,0.0,0.0,0.0,0.0,0.0,0.2,5.4,0.0,0.0,0.0,0.0,0.0,1.38,10.64,7.47,2.37,0.0,4.73,0.8,49.08
São tomé de Paripe,292740806A,Salvador,Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,0.0,0.0,5.55,0.0,0.0,0.0,1.78,7.89,12.41,0.0,0.0,1.38,2.17,1.38,1.78,3.55,43.96,0.0,0.0,1.2,90.36
Federação,292740803A,Salvador,Salvador (Federação) - 292740803A,-13.000791,-38.511055999999996,Recôncavo,RPGA do Recôncavo Norte,0.2,0.0,0.0,0.0,7.09,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,6.68,3.95,0.0,0.0,0.59,0.0,0.99,2.76,2.55,0.4,0.0,1.77,0.0,29.34
Cabula,292740810A,Salvador,Salvador (Cabula) - 292740810A,-12.961347,-38.460778000000005,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.39,0.39,3.35,0.0,0.0,0.0,0.0,0.0,0.0,2.75,12.4,0.2,0.0,0.0,0.2,0.0,6.49,25.52,25.74,26.32,0.0,1.97,7.47,113.19
Águas Claras,292740808A,Salvador,Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,3.15,11.03,5.95,0.0,0.0,1.38,0.99,0.0,37.56,3.75,1.77,0.81,6.9,2.56,79.61
Alto do Peru,292740812A,Salvador,Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,Recôncavo,RPGA do Recôncavo Norte,0.0,0.59,0.0,0.0,1.38,0.0,0.0,37.02,0.0,0.0,0.79,0.0,0.0,0.0,1.78,9.24,0.0,0.0,0.0,0.0,0.0,16.71,15.54,25.62,21.57,0.0,0.2,0.2,130.64
CAB,292740811A,Salvador,Salvador (CAB) - 292740811A,-12.943354,-38.421264,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.97,0.0,0.0,0.0,0.42,0.0,0.0,2.57,18.87,5.12,0.0,0.0,0.2,2.37,0.59,42.07,19.08,13.39,0.2,1.58,6.11,114.74
Cosme de Farias,292740816A,Salvador,Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,10.35,2.36,0.0,4.14,6.35,0.0,0.0,0.0,0.0,0.0,0.99,9.04,0.0,0.0,0.0,0.2,0.0,10.62,14.97,9.25,14.36,0.0,5.91,0.79,89.33
São Caetano,292740814A,Salvador,Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,Recôncavo,RPGA do Recôncavo Norte,0.0,0.4,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,1.38,0.0,0.0,0.0,2.56,9.23,0.79,0.0,0.0,0.2,0.0,16.55,19.88,22.86,11.22,0.0,0.0,0.4,106.33
Pirajá,292740801A,Salvador,Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,Recôncavo,RPGA do Recôncavo Norte,1.77,2.16,0.0,0.0,0.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.79,2.96,14.17,4.92,0.0,0.0,1.97,0.59,0.0,29.79,12.98,8.08,0.79,5.32,1.78,94.02
Rio Sena,292740805A,Salvador,Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.4,0.0,0.59,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.97,11.61,2.75,0.0,0.0,0.99,0.0,0.0,29.06,8.99,29.26,0.2,9.56,4.0,100.97
Valéria,292740817A,Salvador,Salvador (Valéria) - 292740817A,-12.8644,-38.438276,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,3.56,5.13,1.38,0.0,0.0,2.96,0.2,5.72,19.08,7.89,5.7,8.66,0.2,8.13,70.58
Monte Serrat,292740804A,Salvador,Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,Recôncavo,RPGA do Recôncavo Norte,0.0,16.14,0.0,0.0,3.35,0.0,3.93,2.17,0.0,0.0,0.2,0.0,0.0,0.0,2.75,6.88,0.2,0.0,0.0,0.0,0.0,1.58,28.37,18.11,41.24,0.79,1.59,0.2,127.51
Santa Terezinha,290650105A,Candeias,Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.79,0.59,2.76,2.56,0.0,0.0,0.2,0.0,0.0,0.0,0.8,3.22,8.47,0.0,0.0,0.0,3.15,39.48,2.38,3.21,17.42,4.14,9.04,2.76,100.97
Centro,290650101A,Candeias,Candeias (Centro) - 290650101A,-12.670228999999999,-38.544112,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,1.97,3.53,0.39,0.2,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.98,4.92,0.0,0.0,0.0,10.43,18.26,2.57,2.78,1.97,0.98,20.66,7.48,79.11
Sarandi,290650104A,Candeias,Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,6.1,0.2,0.4,0.0,0.0,0.39,0.0,0.0,0.0,0.0,2.77,6.49,0.0,0.0,0.0,14.36,29.87,3.17,4.53,6.29,0.0,15.24,4.73,94.54
Areia Branca,291920706A,Lauro de Freitas,Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.336999999999996,Recôncavo,RPGA do Recôncavo Norte,0.0,2.98,0.0,0.0,0.99,0.0,10.28,2.37,0.0,0.0,0.0,0.0,0.0,0.0,1.78,15.65,9.44,0.0,0.0,0.0,2.56,0.0,41.43,28.54,2.25,6.69,0.2,0.0,125.17
Itinga 02,291920704A,Lauro de Freitas,Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,2.19,6.52,0.0,0.0,0.0,0.0,0.0,0.0,6.94,13.02,1.18,0.0,0.0,1.6,0.59,0.0,48.95,20.65,1.58,0.98,7.1,16.54,127.84
Vila Praiana,291920702A,Lauro de Freitas,Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,Recôncavo,RPGA do Recôncavo Norte,0.2,0.0,0.0,0.0,3.35,0.0,0.39,0.79,0.0,0.0,0.0,0.0,0.0,0.2,2.36,19.09,4.92,0.0,0.0,6.92,6.7,0.0,51.67,12.42,21.8,1.18,11.31,33.51,176.81
Portão,291920701A,Lauro de Freitas,Lauro de Freitas (Portão) - 291920701A,-12.87,-38.305,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.72,0.0,0.0,0.0,0.0,0.0,0.0,5.72,20.49,0.0,0.0,0.0,0.0,8.59,0.0,72.05,11.21,6.3,0.0,3.15,10.44,143.87
Rua 02 de Julho,291920705A,Lauro de Freitas,Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,Recôncavo,RPGA do Recôncavo Norte,0.0,0.59,0.0,0.0,0.2,0.0,7.69,3.55,0.0,0.0,0.0,0.0,0.0,0.0,4.33,10.42,4.73,0.0,0.0,0.0,0.99,0.0,39.51,33.77,4.72,8.49,0.4,0.0,119.39
Muritiba,PG-PR-12,Muritiba,Muritiba - PG-PR-12,-12.617894999999999,-39.005590999999995,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.6,0.0,0.0,0.0,2.8,0.4,2.8,0.0,0.0,0.0,2.2,0.0,4.2,2.8,0.0,0.0,0.0,15.2,51.6
Dois de Julho,291120401A,Gandú,Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,Recôncavo,RPGA do Recôncavo Sul,2.56,0.0,0.0,0.0,0.0,0.2,0.0,1.18,1.98,0.0,0.0,0.0,0.0,2.37,0.99,0.2,1.18,0.0,0.0,1.78,39.08,0.0,0.0,29.69,3.54,0.0,3.35,7.49,95.59
Rua São Roque,293290301A,Valença,Valença (Rua São Roque) - 293290301A,-13.363,-39.078,Recôncavo,RPGA do Recôncavo Sul,2.96,0.0,0.0,0.0,3.75,0.2,4.14,5.91,0.0,0.0,0.0,0.0,0.0,2.97,4.17,0.0,0.2,0.0,0.0,0.62,25.15,3.15,7.7,2.56,0.0,11.68,6.11,5.15,86.42
São Francisco do Conde,RN-CL-07,São Francisco do Conde,São Francisco do Conde - RN-CL-07,-12.611360000000001,-38.68222,Recôncavo,RPGA do Recôncavo Norte,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.4,0.0,0.0,1.8,0.0,0.0,0.0,0.8,1.0,17.2,2.0,0.0,0.0,1.2,1.2,2.8,1.8,0.0,0.8,0.6,2.0,42.2
CIA,293070902A,Simões Filho,Simões Filho (CIA) - 293070902A,-12.825461,-38.409051,Recôncavo,RPGA do Recôncavo Norte,0.0,0.4,0.0,0.0,0.0,0.0,3.6,3.4,0.2,0.0,2.6,0.0,0.0,0.0,2.2,7.6,10.8,0.0,0.0,0.8,0.0,24.6,21.8,17.0,0.2,5.6,0.4,1.0,102.2
Milagres,RS-CL-02,Milagres,Milagres - RS-CL-02,-12.913889999999999,-39.74351,Recôncavo,RPGA do Recôncavo Sul,0.2,0.0,0.0,0.0,0.0,0.2,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,7.2,0.2,0.2,0.0,2.6,0.0,0.0,0.0,32.0
PC Fazenda Jurema,51346050,Rafael Jambeiro,Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC Argoim,51351000,Rafael Jambeiro,Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,Recôncavo,RPGA do Rio Paraguaçu,0.4,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.2,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,19.0,27.6,0.4,5.6,9.8,0.0,0.0,1.6,94.8
PC Rio Paratigi,51370000,Santo Estevão,Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,Recôncavo,RPGA do Rio Paraguaçu,0.0,0.0,0.4,0.0,0.0,0.0,0.0,50.4,0.2,0.0,0.0,0.2,0.0,1.6,0.8,0.0,0.0,0.4,0.0,0.0,15.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,70.0
Cândido Sales,53620000,Cândido Sales,Cândido Sales - 53620000,-15.512891,-41.236629,Sudoeste,RPGA do Rio Pardo,4.4,25.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.6,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,38.6,0.2,0.0,96.41
Itiruçu,A407,Itiruçu,Itiruçu - A407,-13.52629,-40.12055,Sudoeste,RPGA do Recôncavo Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,0.0,1.0,13.8,0.4,17.0,11.4,47.4
Vitória da Conquista,A414,Vitória da Conquista,Vitória da Conquista - A414,-14.886428,-40.80133,Sudoeste,RPGA do Rio Pardo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.6,0.2,0.0,69.6,33.2,45.4,156.4
Lagoa,291760701A,Jaguaquara,Jaguaquara (Lagoa) - 291760701A,-13.523228,-39.968685,Sudoeste,RPGA do Recôncavo Sul,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,38.0,4.0,0.2,2.0,49.2
Entroncamento,291760702A,Jaguaquara,Jaguaquara (Entroncamento) - 291760702A,-13.509869,-40.05461,Sudoeste,RPGA do Recôncavo Sul,0.0,4.8,0.0,0.0,0.0,0.0,0.0,2.6,0.2,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,3.4,0.4,0.4,3.8,22.4
Vitória da Conquista,83344,Vitória da Conquista,Vitória da Conquista - 83344,-14.883332999999999,-40.8,Sudoeste,RPGA do Rio Pardo,2.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,75.2,34.4,47.4,164.0
Clerolândia,291640101A,Itapetinga,Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,Sudoeste,RPGA do Rio Pardo,0.39,0.0,0.0,0.0,0.0,0.0,0.0,9.84,0.59,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,23.78,0.2,0.6,0.2,0.0,2.36,0.2,0.78,40.14
Recreio,293330702A,Vitória da Conquista,Vitória da Conquista (Recreio) - 293330702A,-14.860999999999999,-40.841,Sudoeste,RPGA do Rio Pardo,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.2,0.0,3.14,10.13,1.57,21.3,46.83
Patagônia,293330704A,Vitória da Conquista,Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,Sudoeste,RPGA do Rio Pardo,6.89,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.76,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,4.15,0.2,38.01,59.91
Barcelar,293330705A,Vitória da Conquista,Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,Sudoeste,RPGA do Rio Pardo,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,3.21,0.0,16.71,27.62
Lomantão,293330703A,Vitória da Conquista,Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,Sudoeste,RPGA do Rio Pardo,7.09,0.2,0.0,0.0,0.0,0.0,0.0,0.59,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.2,0.0,0.6,54.69,12.4,52.91,134.22
Fz Nanci,53880000,Camacã,Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,Sul,RPGA do Rio Pardo,3.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,7.8,0.2,0.0,0.6,0.4,0.6,3.0,0.2,0.6,18.2
PCH Cach. da Lixa M,55354000,Jucuruçu,Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1.8,0.0,1.0,1.4,1.4,8.0,2.0,0.4,1.2,2.2,2.2,2.2,1.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.6,0.0,0.2,1.0,0.2,0.4,29.0
Ilhéus,A410,Ilhéus,Ilhéus - A410,-14.658803,-39.181438,Sul,RPGA do Leste,0.0,0.0,0.0,2.0,0.2,0.2,1.2,0.8,8.8,0.0,0.2,0.2,0.2,1.4,1.4,0.2,0.0,0.2,0.0,25.6,2.2,0.0,0.8,4.6,0.2,21.0,0.6,4.2,76.2
Itajuípe,,Itajuípe,Itajuípe,-14.6744,-39.3769,Sul,RPGA do Leste,0.0,1.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.6,0.8,7.6,2.0,13.6,2.0,1.2,0.6,34.01
Caravelas,83498,Caravelas,Caravelas - 83498,-17.739167000000002,-39.258333,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,4.0,0.0,8.0,7.6,0.0,32.4,53.8,11.8,0.2,120.6
Barra do Rocha,290310201A,Barra do Rocha,Barra do Rocha - 290310201A,-14.208644,-39.598562,Sul,RPGA do Rio de Contas,0.0,0.2,0.0,0.0,2.0,2.6,0.0,4.2,3.2,0.0,0.0,0.0,0.0,2.0,1.6,3.0,0.2,0.0,0.0,16.6,8.6,0.4,25.6,4.6,0.0,6.0,4.8,0.2,85.8
Guaratinga,83446,Guaratinga,Guaratinga - 83446,-16.58,-39.78,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.3,0.0,0.0,0.0,0.0,5.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,4.0,0.0,0.0,2.6,1.5,0.0,12.0,0.8,0.8,45.5
Novo Horizonte,291180801A,Guaratinga,Guaratinga (Novo Horizonte) - 291180801A,-16.582916,-39.780555,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.4,0.0,1.4,0.0,0.0,0.0,0.0,6.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.6,0.0,0.2,3.0,2.0,0.0,7.2,1.0,0.6,46.81
CPLAC,LE-CL-02,Jussari,Jussari (CPLAC) - LE-CL-02,-15.186829999999999,-39.48713,Sul,RPGA do Leste,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.0,0.2,0.0,0.0,0.0,14.8,2.2,7.6,3.8,0.0,0.0,1.4,10.4,3.6,50.2
Centro,291560101A,Itamaraju,Itamaraju (Centro) - 291560101A,-17.027541,-39.534994,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.2,0.0,0.0,10.2,9.6,0.2,0.0,36.6,0.0,5.0,65.0
Pau Brasil,292390201A,Pau Brasil,Pau Brasil - 292390201A,-15.46122,-39.65225,Sul,RPGA do Rio Pardo,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.4,0.0,0.0,0.0,0.0,6.4,0.0,0.0,1.4,0.0,0.4,2.8,0.0,0.6,24.8
Centro,292805901A,Santa Luzia,Santa Luzia (Centro) - 292805901A,-15.42976,-39.332759,Sul,RPGA do Leste,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,15.4,0.2,0.0,14.6,0.0,1.6,11.4,0.2,9.4,67.2
PCH Colino I J,55357000,Jucuruçu,Jucuruçu (PCH Colino I J) - 55357000,-17.0822,-40.0772,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.5,0.5,13.0,5.75,1.5,0.25,2.5,3.0,6.25,43.75
Centro,290560201A,Camacan,Camacan (Centro) - 290560201A,-15.422225,-39.494984,Sul,RPGA do Rio Pardo,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,8.7,0.2,0.0,2.96,0.39,0.0,0.2,3.14,1.57,23.11
Centro,290340901A,Belmonte,Belmonte (Centro) - 290340901A,-15.859179000000001,-38.878025,Sul,RPGA do Rio Jequitinhonha,0.2,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,19.08,1.77,0.0,0.0,15.98,29.77,0.0,77.05
São João do Panelinha,290560202A,Camacan,Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,Sul,RPGA do Rio Pardo,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.6,2.98,0.2,0.0,0.0,0.0,12.21,0.0,0.0,26.02,0.79,0.0,0.0,0.4,11.84,58.41
Centro,290560203A,Camacan,Camacan (Centro) - 290560203A,-15.416389,-39.493873,Sul,RPGA do Rio Pardo,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,13.0,0.4,0.0,23.99,0.59,0.0,0.4,6.5,3.59,59.13
Conquista,291360601A,Ilhéus,Ilhéus (Conquista) - 291360601A,-14.797213000000001,-39.046079999999996,Sul,RPGA do Leste,0.0,0.0,0.0,2.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,10.07,0.2,2.95,6.51,8.36,1.77,36.34,25.07,13.0,110.0
Malhado,291360602A,Ilhéus,Ilhéus (Malhado) - 291360602A,-14.789157999999999,-39.048858,Sul,RPGA do Leste,0.2,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,12.4,0.4,0.59,4.34,10.86,3.74,30.4,17.77,14.64,98.1
São Caetano,291480202A,Itabuna,Itabuna (São Caetano) - 291480202A,-14.806379999999999,-39.27803,Sul,RPGA do Leste,0.0,0.0,0.0,0.62,0.0,3.76,0.0,0.59,1.98,0.0,0.0,0.0,0.0,0.0,1.38,0.2,0.0,0.0,0.0,0.0,10.91,4.53,21.84,0.0,0.0,10.87,0.0,1.01,57.69
Nova Ferradas,291480203A,Itabuna,Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,Sul,RPGA do Leste,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.39,1.02,1.37,0.0,0.0,0.0,0.0,2.96,12.21,1.98,1.18,3.74,11.83,0.4,0.39,46.37
Centro,292300102A,Nova Viçosa,Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,3.35,12.64,0.0,12.82,14.01,7.88,1.18,57.79
Posto da Mata,292300103A,Nova Viçosa,Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,4.94,12.22,0.0,11.86,14.7,8.06,1.57,62.62
Areião,292530301A,Porto Seguro,Porto Seguro (Areião) - 292530301A,-16.441,-39.076,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,22.47,0.0,0.2,0.0,81.68,19.6,8.29,135.97
