nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_03_15,02_03_15,03_03_15,04_03_15,05_03_15,06_03_15,07_03_15,08_03_15,09_03_15,10_03_15,11_03_15,12_03_15,13_03_15,14_03_15,15_03_15,16_03_15,17_03_15,18_03_15,19_03_15,20_03_15,21_03_15,22_03_15,23_03_15,24_03_15,25_03_15,26_03_15,27_03_15,28_03_15,29_03_15,30_03_15,31_03_15,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,3.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,5.4
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,1.8,2.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.7
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,1.2,7.5,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.2,0.0,1.2,42.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,107.3
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,5.0,0.0,3.0,4.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,21.4
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,1.6,7.8,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.2,0.0,1.2,37.8,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,101.6
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,4.2,5.6,0.2,3.8,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.5,3.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.25,0.5,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.75
