nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_07_15,02_07_15,03_07_15,04_07_15,05_07_15,06_07_15,07_07_15,08_07_15,09_07_15,10_07_15,11_07_15,12_07_15,13_07_15,14_07_15,15_07_15,16_07_15,17_07_15,18_07_15,19_07_15,20_07_15,21_07_15,22_07_15,23_07_15,24_07_15,25_07_15,26_07_15,27_07_15,28_07_15,29_07_15,30_07_15,31_07_15,total
América Dourada,,América Dourada,América Dourada,-11.464848,-41.442615,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
Cafarnaum,,Cafarnaum,Cafarnaum,-11.676688,-41.470143,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.75,1.75,0.25,5.0,0.5,1.25,0.5,0.25,8.0,6.5,4.75,2.75,3.75,9.75,0.0,0.0,3.25,3.25,0.0,0.25,0.5,0.0,1.0,0.75,65.25
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,1.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.75,0.5,0.0,0.25,0.5,0.75,0.25,1.75,2.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,11.75
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,2.75,0.25,0.0,0.0,0.0,0.0,1.25,0.25,1.5,0.0,1.75,0.0,0.5,0.25,0.5,2.0,4.5,2.25,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,21.5
Bonito,PG-PR-11,Bonito,Bonito - PG-PR-11,-11.98993,-41.25429,Chapada Diamantina,RPGA do Rio Paraguaçu,9.0,0.25,0.0,0.5,0.0,1.5,16.75,7.0,2.0,0.25,1.0,2.5,1.0,1.0,10.0,15.0,11.0,5.75,2.25,3.0,4.5,0.0,0.0,10.5,6.5,0.25,0.0,0.0,0.0,1.0,0.0,112.5
Piatã,CO-CL-04,Piatã,Piatã - CO-CL-04,-13.164166,-41.770833,Chapada Diamantina,RPGA do Rio de Contas,8.25,0.0,0.0,0.0,0.0,0.25,2.0,0.25,0.0,0.0,0.0,1.25,0.0,1.5,5.5,3.75,2.5,3.5,1.25,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75
Paulo Afonso,A411,Paulo Afonso,Paulo Afonso - A411,-9.379325,-38.227424,Nordeste,RPGA dos Rios Macururé e Curaçá,4.8,0.4,5.2,0.4,9.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,1.6,0.0,3.6,1.2,0.4,0.2,0.2,0.0,0.0,0.0,0.4,2.8,0.2,1.4,1.0,0.2,0.0,8.2,10.0,52.2
Cipó,83192,Cipó,Cipó - 83192,-11.083333,-38.516667,Nordeste,RPGA do Rio Itapicuru,1.2,0.0,0.0,0.0,1.8,4.9,1.2,6.8,2.7,8.9,0.6,0.0,9.0,0.0,3.8,6.3,2.7,1.8,0.0,2.6,0.0,0.0,0.6,5.8,7.1,0.8,0.0,0.8,0.0,1.2,1.4,72.0
Monte Santo,83090,Monte Santo,Monte Santo - 83090,-10.4425,-39.331111,Nordeste,RPGA do Rio Itapicuru,15.6,0.0,0.1,0.0,0.3,0.4,0.4,9.0,0.0,2.4,0.0,0.0,0.8,0.0,0.6,5.0,3.4,1.0,0.0,0.3,1.3,0.0,0.3,12.3,9.5,0.7,0.8,0.0,0.0,2.1,0.4,66.7
Serrinha,83190,Serrinha,Serrinha - 83190,-11.633333,-38.966667,Nordeste,RPGA do Recôncavo Norte,5.6,0.4,0.0,3.5,0.0,0.0,2.0,20.7,0.2,6.7,0.4,0.7,1.5,0.0,6.2,4.5,1.4,1.8,0.1,3.3,0.1,0.0,0.0,1.8,1.4,0.3,0.0,0.0,0.1,0.9,0.5,64.1
Conde,A431,Conde,Conde - A431,-12.03622,-37.68322,Nordeste,RPGA do Rio Itapicuru,4.6,0.0,16.6,0.0,7.8,0.0,0.2,6.6,16.4,2.0,1.0,3.4,9.4,2.2,2.8,9.8,0.6,15.6,2.0,30.0,0.2,0.0,34.6,20.2,0.2,6.8,0.0,7.0,0.4,24.2,0.0,224.6
Uauá,A435,Uauá,Uauá - A435,-9.833617,-39.495631,Nordeste,RPGA do Rio Vaza-Barris,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4,2.2,0.0,2.0,0.0,0.0,0.6,0.0,14.4
Euclides da Cunha,A442,Euclides da Cunha,Euclides da Cunha - A442,-10.537233,-38.996605,Nordeste,RPGA do Rio Itapicuru,1.4,0.6,0.6,0.4,4.0,0.4,1.0,6.0,0.0,6.6,0.0,0.0,0.2,0.0,1.0,1.2,2.2,1.4,0.2,0.6,1.0,0.0,0.2,10.8,2.6,2.6,3.8,0.8,0.0,2.8,0.2,52.6
Queimadas,A436,Queimadas,Queimadas - A436,-10.984645,-39.617009,Nordeste,RPGA do Rio Itapicuru,4.8,0.0,0.2,0.8,0.0,2.2,0.0,7.8,0.2,8.2,0.0,0.0,0.0,0.0,1.0,2.4,1.0,0.2,0.0,4.4,1.4,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.2,0.0,36.8
Serrinha,A441,Serrinha,Serrinha - A441,-11.664586,-39.022946,Nordeste,RPGA do Rio Paraguaçu,5.2,0.0,0.2,3.6,0.0,0.0,1.2,16.6,0.2,14.8,0.4,1.0,2.0,0.0,5.6,3.2,0.6,2.6,0.4,3.6,0.2,0.0,0.8,3.8,0.8,0.0,0.0,0.2,0.0,0.8,1.6,69.4
Pedras Altas,50430000,Capim Grosso,Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,Nordeste,RPGA do Rio Itapicuru,2.0,0.0,0.0,0.2,0.0,1.2,1.2,13.8,0.0,0.0,0.0,0.0,1.4,0.0,2.4,1.8,9.0,0.0,0.2,2.2,0.6,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,41.21
Ponto Novo,50380000,Ponto Novo,Ponto Novo - 50380000,-10.845,-40.1128,Nordeste,RPGA do Rio Itapicuru,9.0,0.0,0.0,0.0,0.0,1.0,1.8,13.2,0.2,0.0,0.0,0.0,0.8,0.0,1.0,9.0,4.4,0.4,0.0,5.6,0.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,49.6
Ipirá,PG-CL-02,Ipirá,Ipirá - PG-CL-02,-12.14986,-39.76454,Nordeste,RPGA do Rio Paraguaçu,3.0,0.0,0.0,0.0,0.0,0.0,2.75,6.75,2.5,0.0,0.25,0.75,0.0,0.0,6.75,0.25,1.5,1.75,4.25,0.75,0.25,0.0,0.25,5.25,1.75,2.0,0.0,0.0,0.0,0.0,0.0,40.75
Serrinha,RN-CL-02,Serrinha,Serrinha - RN-CL-02,-11.648333,-38.982777,Nordeste,RPGA do Recôncavo Norte,5.5,0.25,0.5,3.25,0.0,1.0,1.75,4.0,0.25,7.75,0.0,0.5,1.0,0.25,5.25,0.25,1.75,2.75,0.0,3.5,0.5,0.0,0.75,3.5,3.5,2.75,0.75,0.0,0.0,0.5,1.25,53.0
Valente,PG-PR-04,Valente,Valente - PG-PR-04,-11.40119,-39.458099,Nordeste,RPGA do Rio Paraguaçu,1.25,0.0,0.0,1.5,0.0,1.5,2.25,21.5,0.0,0.0,0.25,0.0,9.25,0.0,0.25,1.25,2.5,0.75,0.0,0.75,3.25,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25
Pé de Serra,PG-PR-06,Pé de Serra,Pé de Serra - PG-PR-06,-11.833423,-39.623663,Nordeste,RPGA do Rio Paraguaçu,2.5,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.25,1.5,0.0,0.0,0.0,0.0,0.0,1.25,9.5
Centro,293010501A,Senhor do Bonfim,Senhor do Bonfim (Centro) - 293010501A,-10.464,-40.19,Nordeste,RPGA do Rio Itapicuru,10.4,0.0,0.0,0.6,0.0,5.5,3.8,7.15,0.0,1.0,0.2,0.0,1.8,0.0,1.4,3.4,4.0,0.8,0.0,4.4,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8,0.0,49.25
Itapeipu,IT-PR-34,Jacobina,Jacobina (Itapeipu) - IT-PR-34,-11.315629,-40.356742,Nordeste,RPGA do Rio Itapicuru,3.0,0.0,0.0,0.25,0.0,2.75,1.25,8.0,0.0,0.75,5.5,0.0,4.25,0.25,0.75,1.5,3.5,0.0,0.5,0.0,2.0,0.0,0.0,1.75,1.0,0.0,0.25,0.25,0.0,0.5,0.5,38.5
Tombador Araújo,IT-PR-36,Jacobina,Jacobina (Tombador Araújo) - IT-PR-36,-11.168677,-40.670642,Nordeste,RPGA do Rio Itapicuru,5.0,0.0,0.0,0.0,0.0,0.0,0.5,11.5,2.5,0.25,3.0,0.0,5.0,0.0,0.25,2.0,6.75,1.0,0.25,0.25,3.75,0.0,0.0,1.25,1.5,0.0,0.25,0.0,0.0,0.0,0.0,45.0
Riacho da Onça,IT-PR-15,Queimadas,Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,Nordeste,RPGA do Rio Itapicuru,4.75,0.0,0.0,0.0,0.0,1.5,3.75,12.25,0.0,0.0,0.0,0.0,1.75,0.0,1.0,2.75,3.5,0.0,0.75,1.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75
Santaluz,IT-PR-17,Santaluz,Santaluz - IT-PR-17,-11.24831,-39.37563,Nordeste,RPGA do Rio Itapicuru,2.0,0.25,0.0,0.5,0.25,1.75,0.5,14.25,0.0,0.5,0.0,0.0,4.0,0.0,0.75,6.0,2.5,0.25,0.0,6.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,41.5
Açude Monteiro,IT-PR-23,Nordestina,Nordestina (Açude Monteiro) - IT-PR-23,-10.77645,-39.559491,Nordeste,RPGA do Rio Itapicuru,1.5,0.0,0.0,0.25,0.0,0.0,0.0,10.0,0.0,3.5,0.0,0.0,0.0,0.0,0.25,2.5,0.75,0.0,0.0,1.75,2.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,24.75
Pedra Vermelha,IT-PR-24,Monte Santo,Monte Santo (Pedra Vermelha) - IT-PR-24,-10.454497,-39.559488,Nordeste,RPGA do Rio Itapicuru,5.5,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,8.0,0.0,0.25,0.25,0.0,0.25,3.5,5.75,0.25,0.0,0.0,0.0,0.0,0.0,2.5,2.75,0.0,0.25,0.0,0.0,0.75,0.0,37.25
Quijingue,IT-PR-25,Quijingue,Quijingue - IT-PR-25,-10.783951,-39.20809,Nordeste,RPGA do Rio Itapicuru,1.5,0.25,0.0,0.25,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,0.25,0.25,0.0,0.25,0.75,0.0,0.0,8.5,1.5,0.0,0.25,0.0,0.75,0.75,0.0,20.5
Conde,IT-PR-31,Conde,Conde - IT-PR-31,-11.813434,-37.616927,Nordeste,RPGA do Rio Itapicuru,4.0,0.0,14.5,0.0,7.5,0.0,0.0,6.0,13.75,1.5,0.75,2.75,8.5,1.75,2.5,8.0,0.5,13.5,1.5,28.0,0.0,0.0,27.5,23.0,0.25,6.0,0.0,6.25,0.0,6.0,0.0,184.0
Curral Falso,IT-PR-01,Ribeira do Pombal,Ribeira do Pombal (Curral Falso) - IT-PR-01,-10.697843,-38.5714,Nordeste,RPGA do Rio Itapicuru,0.75,1.25,0.25,0.5,7.75,0.25,0.25,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.5,2.25,0.75,1.5,0.0,0.0,0.0,0.0,0.0,11.5,2.75,1.0,0.0,0.0,0.0,1.0,0.5,36.25
Aribicé,IT-PR-02,Euclides da Cunha,Euclides da Cunha (Aribicé) - IT-PR-02,-10.557835,-38.793352,Nordeste,RPGA do Rio Itapicuru,3.75,0.75,0.25,0.25,4.5,0.25,0.0,0.25,0.0,5.75,0.25,0.0,0.0,0.0,1.25,2.5,0.5,1.75,0.25,0.25,0.0,0.0,0.0,13.0,0.0,1.75,2.0,0.0,0.0,1.25,0.0,40.5
Ribeira do Pombal,IT-PR-04,Ribeira do Pombal,Ribeira do Pombal - IT-PR-04,-10.823399,-38.545844,Nordeste,RPGA do Rio Itapicuru,2.5,2.0,0.5,0.25,11.5,1.75,0.25,4.5,0.0,10.25,0.0,0.0,0.0,0.0,0.75,1.0,1.25,0.75,0.0,0.5,1.0,0.0,0.0,16.75,2.5,2.25,1.5,0.0,0.0,1.25,0.25,63.25
BR 116 E. Cunha / Tucano,IT-PR-05,Quijingue,Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,Nordeste,RPGA do Rio Itapicuru,1.5,0.5,0.0,0.75,2.5,0.25,1.0,13.5,0.0,0.25,0.0,0.25,0.0,0.0,0.25,1.0,1.25,0.0,0.0,0.75,1.0,0.0,0.0,4.25,2.0,0.75,2.5,0.0,0.0,0.25,0.0,34.5
Crisópolis,IT-PR-08,Crisópolis,Crisópolis - IT-PR-08,-11.510923,-38.120832,Nordeste,RPGA do Rio Itapicuru,4.5,0.25,0.75,2.5,3.5,1.5,0.5,11.0,0.0,7.25,1.25,0.0,4.25,0.0,2.5,7.0,7.0,2.25,0.25,4.75,0.0,0.0,0.75,6.75,1.25,0.0,0.0,0.0,0.0,4.0,2.25,76.0
Estação Experimental,IT-PR-10,Nova Soure,Nova Soure (Estação Experimental) - IT-PR-10,-11.3083,-38.5361,Nordeste,RPGA do Rio Itapicuru,3.25,0.0,1.0,0.5,0.5,0.0,1.0,6.75,0.25,1.0,0.25,0.0,3.25,0.0,1.25,2.25,2.75,2.0,0.25,3.0,0.0,0.0,0.0,12.5,0.25,0.25,0.0,0.0,0.0,3.25,0.25,45.75
Olindina,IT-PR-11,Olindina,Olindina - IT-PR-11,-11.343693,-38.318892,Nordeste,RPGA do Rio Itapicuru,4.25,0.0,1.0,0.25,0.0,1.25,0.25,6.75,0.0,1.0,0.0,0.0,4.0,0.0,0.75,2.25,4.75,0.75,0.0,3.75,0.0,0.0,0.0,4.0,0.75,1.25,0.5,0.25,0.0,3.0,0.25,41.0
Irecê,83182,Irecê,Irecê - 83182,-11.3,-41.866667,Norte,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
Remanso,82979,Remanso,Remanso - 82979,-9.633333,-42.1,Norte,RPGA do Lago de Sobradinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Delfino,A443,Umburanas,Umburanas (Delfino) - A443,-10.45492,-41.206996,Norte,RPGA do Rio Salitre,0.6,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.4,2.2,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Remanso,A423,Remanso,Remanso - A423,-9.625693,-42.077214,Norte,RPGA do Lago de Sobradinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Irecê,A424,Irecê,Irecê - A424,-11.328998,-41.864504,Norte,RPGA dos Rios Verde e Jacaré,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Mandacaru,Convencional,Juazeiro,Juazeiro (Mandacaru) - Convencional,-9.401263,-40.434428,Norte,RPGA dos Rios Macururé e Curaçá,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,4.1
Casa Nova,Faz. Santa Felicidade,Casa Nova,Casa Nova - Faz. Santa Felicidade,-9.333333,-40.8,Norte,RPGA do Lago de Sobradinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Juazeiro,Fazenda Brasil Uvas,Juazeiro,Juazeiro - Fazenda Brasil Uvas,-9.316666,-40.183333,Norte,RPGA dos Rios Macururé e Curaçá,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,4.83
Juazeiro,Massaroca,Juazeiro,Juazeiro - Massaroca,-9.8,-40.233333,Norte,RPGA dos Rios Macururé e Curaçá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,5.5
