nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_10_14,02_10_14,03_10_14,04_10_14,05_10_14,06_10_14,07_10_14,08_10_14,09_10_14,10_10_14,11_10_14,12_10_14,13_10_14,14_10_14,15_10_14,16_10_14,17_10_14,18_10_14,19_10_14,20_10_14,21_10_14,22_10_14,23_10_14,24_10_14,25_10_14,26_10_14,27_10_14,28_10_14,29_10_14,30_10_14,31_10_14,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,5.6
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.8,0.4,0.0,0.4,4.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,14.8
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,3.5,0.0,5.2
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,37.1,43.7,0.0,82.7
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.2,28.3
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,23.6,20.4,0.6,56.41
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,37.2,43.2,0.0,82.4
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.8,17.2,0.0,28.8
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.0,2.0
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5
