nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_12_14,02_12_14,03_12_14,04_12_14,05_12_14,06_12_14,07_12_14,08_12_14,09_12_14,10_12_14,11_12_14,12_12_14,13_12_14,14_12_14,15_12_14,16_12_14,17_12_14,18_12_14,19_12_14,20_12_14,21_12_14,22_12_14,23_12_14,24_12_14,25_12_14,26_12_14,27_12_14,28_12_14,29_12_14,30_12_14,31_12_14,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,4.2,1.6,0.0,0.0,4.8,35.6,0.0,0.2,1.8,2.8,0.0,0.0,2.2,0.8,46.6,7.4,29.6,63.0,15.2,0.4,0.0,1.0,0.8,0.2,3.6,0.6,0.0,0.0,0.0,222.4
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.4,4.0,17.8,0.2,2.0,21.2,8.6,0.0,0.8,1.8,0.2,46.6,11.0,29.4,88.0,24.0,5.8,0.0,3.4,0.0,1.0,12.4,0.2,0.0,0.0,0.2,279.0
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,4.4,0.0,0.0,0.0,4.8,38.4,0.0,0.0,3.1,1.1,0.0,0.0,2.2,0.4,48.6,7.6,29.4,65.0,15.0,0.4,0.0,0.8,0.8,0.0,3.4,0.3,0.0,0.0,0.0,225.71
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,1.6,0.0,0.0,0.3,8.4,0.0,1.9,3.3,0.5,4.9,1.0,4.8,3.5,79.9,1.0,15.6,19.3,2.6,0.0,0.3,0.4,0.3,1.6,1.6,0.6,0.0,0.0,0.0,153.61
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.1,0.0,0.0,0.2,2.0,0.0,0.1,0.1,0.0,1.2,0.0,5.0,2.8,6.5,2.6,3.4,47.4,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,72.61
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.8,0.4,0.0,0.6,0.0,0.0,1.4,13.0,14.4,36.8,4.4,2.4,34.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,127.4
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,1.8,0.0,0.0,0.4,9.0,0.0,2.4,3.6,0.6,5.2,1.0,5.2,3.6,78.0,1.4,15.6,19.6,2.6,0.0,0.4,0.4,0.2,1.8,2.0,0.8,0.0,0.0,0.0,155.8
Itaetê,,Itaetê,Itaetê,-12.991944,-40.960833,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,1.2,0.0,8.6,11.2,57.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
Lagoa Bonita,PG-PR-15,Iacú,Iacú (Lagoa Bonita) - PG-PR-15,-12.931506,-40.226468,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2.25,0.0,0.0,0.25,1.75,0.25,0.0,2.75,0.25,34.0,56.0,31.75,12.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,146.5
João Amaro,PG-PR-16,Iaçu,Iaçu (João Amaro) - PG-PR-16,-12.800391,-40.363139,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,1.25,7.75,0.0,0.0,0.0,2.75,0.25,23.25,52.25,50.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,212.75
