nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_04_14,02_04_14,03_04_14,04_04_14,05_04_14,06_04_14,07_04_14,08_04_14,09_04_14,10_04_14,11_04_14,12_04_14,13_04_14,14_04_14,15_04_14,16_04_14,17_04_14,18_04_14,19_04_14,20_04_14,21_04_14,22_04_14,23_04_14,24_04_14,25_04_14,26_04_14,27_04_14,28_04_14,29_04_14,30_04_14,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.2,2.4,0.4,0.6,0.0,0.2,0.0,2.2,3.6,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.6,0.2,0.0,21.0
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.4,0.2,0.6,0.2,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0.0,0.0,35.6
Barra do Mendes,EBDA,Barra do Mendes,Barra do Mendes - EBDA,-11.817975,-42.06781,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0
Cafarnaum,EBDA,Cafarnaum,Cafarnaum - EBDA,-11.684641,-41.484462,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,12.0,8.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,45.0,0.0,121.5
Canarana,EBDA,Canarana,Canarana - EBDA,-11.684641,-41.751137,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.8,0.2,0.0,1.3,0.0,0.0,2.9,0.0,9.4,5.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.0,0.0,0.0,29.4
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,1.1,0.0,0.0,0.0,0.0,1.3,20.5,7.9,0.0,20.7,7.1,0.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,31.4,0.3,0.0,0.0,91.6
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.2,0.0,0.0,0.0,2.3,24.4,20.4,8.6,21.4,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,8.8,7.9,0.0,0.0,100.0
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,4.0,0.0,30.8,0.0,0.0,9.0,16.2,1.0,0.0,0.0,0.0,1.4,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,1.8,0.0,0.0,111.8
São Félix do Coribe,EBDA,São Félix do Coribe,São Félix do Coribe - EBDA,-13.401899,-41.19585,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
