nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_03_18,02_03_18,03_03_18,04_03_18,05_03_18,06_03_18,07_03_18,08_03_18,09_03_18,10_03_18,11_03_18,12_03_18,13_03_18,14_03_18,15_03_18,16_03_18,17_03_18,18_03_18,19_03_18,20_03_18,21_03_18,22_03_18,23_03_18,24_03_18,25_03_18,26_03_18,27_03_18,28_03_18,29_03_18,30_03_18,31_03_18,total
Wagner,PG-PR-22,Wagner,Wagner - PG-PR-22,-12.289538,-41.161774,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,10.25,2.5,0.5,0.25,7.5,8.5,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,24.75,0.0,0.25,0.0,0.0,0.0,0.0,83.0
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.75,3.5,43.25,33.5,2.5,21.0,13.75,0.0,0.0,0.0,1.25,0.0,2.5,0.0,0.25,2.0,4.5,0.75,0.0,1.25,0.0,4.0,0.25,3.25,141.5
Cascavel,PG-PR-27,Mucugê,Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,5.75,0.0,0.0,0.0,3.5,0.5,0.75,3.25,3.5,1.25,2.25,2.5,5.75,0.25,0.25,2.5,0.25,0.5,0.25,0.25,0.25,0.75,1.5,0.75,0.25,0.5,0.25,0.5,0.5,0.5,39.0
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,1.0,0.6,2.0,0.0,0.0,7.2,0.4,0.6,50.2
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.2,0.2,0.8,0.2,0.4,1.4,14.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,5.8,12.2,7.6,3.4,1.6,1.6,0.6,0.2,106.2
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.8,0.0,23.8,8.8,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,27.5,6.25,3.5,0.0,3.0,2.8,0.0,105.2
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,59.75,0.75,1.25,0.25,0.0,0.0,0.0,0.0,89.3
Tapiramutá,PG-PR-09,Tapiramutá,Tapiramutá - PG-PR-09,-11.838502,-40.791761,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,6.5,0.0,14.25,3.5,2.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,13.75,5.75,0.75,1.75,7.5,0.5,0.25,85.75
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,0.0,14.0,0.0,2.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,8.25,0.5,1.25,0.75,0.0,0.0,33.5
Bonito,PG-PR-11,Bonito,Bonito - PG-PR-11,-11.98993,-41.25429,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,23.75,10.75,0.0,4.25,0.5,2.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,10.25,9.5,5.75,0.25,6.5,2.25,1.25,86.25
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7,0.2,0.7,1.5,0.0,0.0,7.1,0.3,0.4,48.31
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,4.7,1.8,44.2,4.7,12.3,0.2,0.8,0.0,0.0,2.3,0.0,0.7,0.1,66.4,19.2,4.8,28.8,16.9,3.2,0.7,4.2,1.3,3.4,229.8
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,50.0,1.6,8.3,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.6,2.0,0.0,3.4,2.4,0.0,0.0,114.7
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,8.6,0.2,8.4,3.2,20.6,12.8,1.4,5.4,13.0,0.0,0.0,0.0,18.4,13.2,3.4,0.0,0.0,0.0,16.6,6.2,9.4,0.2,0.6,19.0,2.8,0.4,163.8
Piatã,CO-CL-04,Piatã,Piatã - CO-CL-04,-13.164166,-41.770833,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.25,0.0,0.0,23.5,5.0,3.3,37.5,0.5,2.5,3.0,0.0,0.0,1.5,2.0,10.8,0.0,3.8,0.25,0.0,9.25,32.0,11.0,4.0,0.0,15.5,2.0,0.0,167.65
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,5.2,2.0,42.2,4.6,13.2,0.2,0.8,0.0,0.0,2.4,0.0,0.6,0.2,63.0,19.4,5.2,28.4,16.6,3.4,0.8,4.4,1.4,3.6,227.21
Curaçá,A448,Curaçá,Curaçá - A448,-9.0013,-39.9124,Nordeste,RPGA dos Rios Macururé e Curaçá,0.0,4.0,0.0,6.4,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,2.4,8.8,2.6,0.4,0.0,0.0,0.0,0.0,29.41
Ipirá,PG-CL-02,Ipirá,Ipirá - PG-CL-02,-12.14986,-39.76454,Nordeste,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,26.0,0.0,0.0,0.0,74.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,11.5,0.5,2.25,0.0,3.25,0.8,0.3,198.86
Cansanção,Acqua,Cansanção,Cansanção - Acqua,-10.68723,-39.59344,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cipó,83192,Cipó,Cipó - 83192,-11.083333,-38.516667,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,35.7,5.8,0.0,0.0,0.0,0.0,2.2,3.8,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.8,2.4,1.6,3.1,0.0,0.0,101.8
Jacobina,83186,Jacobina,Jacobina - 83186,-11.172778,-40.534167,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,4.9,18.1,35.4,0.0,20.2,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,12.3,0.0,0.7,9.8,0.0,0.0,202.5
Monte Santo,83090,Monte Santo,Monte Santo - 83090,-10.4425,-39.331111,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,11.0,1.3,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,37.3
Serrinha,83190,Serrinha,Serrinha - 83190,-11.633333,-38.966667,Nordeste,RPGA do Recôncavo Norte,0.0,0.6,1.1,0.0,0.0,0.0,0.0,16.1,31.5,16.1,0.0,6.3,0.0,0.0,0.0,0.0,0.0,2.2,0.6,1.4,0.0,0.0,0.0,1.1,7.3,1.5,0.9,0.4,2.0,0.0,0.0,89.11
