nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_04_18,02_04_18,03_04_18,04_04_18,05_04_18,06_04_18,07_04_18,08_04_18,09_04_18,10_04_18,11_04_18,12_04_18,13_04_18,14_04_18,15_04_18,16_04_18,17_04_18,18_04_18,19_04_18,20_04_18,21_04_18,22_04_18,23_04_18,24_04_18,25_04_18,26_04_18,27_04_18,28_04_18,29_04_18,30_04_18,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.2,0.0,8.2,6.8,0.0,0.0,1.2,0.0,0.0,4.4,0.0,0.2,0.0,0.0,1.0,6.0,0.2,5.2,0.0,0.0,0.0,35.2
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.1,0.0,7.8,6.0,0.0,0.0,0.5,0.0,0.0,4.1,0.0,0.3,0.0,0.0,0.8,2.9,0.0,2.5,0.0,0.0,0.0,26.6
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.0,11.0,0.9,12.6,10.3,3.1,4.2,4.3,5.7,10.0,0.3,0.3,0.8,0.8,0.0,6.1,2.0,0.2,0.2,0.1,0.1,0.0,73.5
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,2.0,2.2,0.5,0.0,0.0,0.0,0.1,8.0,0.4,0.8,0.0,0.4,1.2,4.5,3.1,0.0,1.0,0.2,0.0,24.91
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.2,23.4,14.0,10.8,13.0,9.6,0.6,19.6,3.4,0.0,0.2,0.4,0.0,1.0,2.0,0.2,0.0,0.0,0.8,1.2,115.4
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,11.4,0.8,12.4,10.6,3.0,4.8,4.2,5.8,10.2,0.2,0.4,1.0,1.0,0.0,6.2,4.0,0.2,0.0,0.4,0.0,0.0,77.01
Wagner,PG-PR-22,Wagner,Wagner - PG-PR-22,-12.289538,-41.161774,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.5,0.5,0.0,2.25,0.0,0.0,4.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25
Guiné,PG-PR-24,Mucugê,Mucugê (Guiné) - PG-PR-24,-12.771772,-41.540679,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.5,6.0,0.25,1.75,3.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,3.0,0.0,0.0,31.75
Cascavel,PG-PR-27,Mucugê,Mucugê (Cascavel) - PG-PR-27,-13.285954,-41.287619,Chapada Diamantina,RPGA do Rio Paraguaçu,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,5.0
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.5,0.5,23.7,4.5,0.0,2.25,0.75,0.0,0.0,0.0,0.0,2.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.8,40.25
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,6.25,6.25,1.0,0.0,1.5,0.0,0.25,0.0,0.0,0.0,1.5,1.0,0.0,0.25,0.75,2.25,0.0,33.0
Tapiramutá,PG-PR-09,Tapiramutá,Tapiramutá - PG-PR-09,-11.838502,-40.791761,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,8.0,3.5,0.25,1.0,0.0,0.0,0.5,10.0,1.25,2.25,0.0,0.75,0.5,15.0,1.0,0.0,0.0,0.5,0.0,45.25
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.5,0.0,0.25,0.0,3.75,0.0,0.0,0.25,0.0,0.0,9.5
Bonito,PG-PR-11,Bonito,Bonito - PG-PR-11,-11.98993,-41.25429,Chapada Diamantina,RPGA do Rio Paraguaçu,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,9.25,9.25,0.0,4.0,1.75,0.0,9.0,18.5,1.25,3.5,0.5,0.75,0.75,5.0,0.0,0.0,0.25,0.0,0.0,67.25
Piatã,CO-CL-04,Piatã,Piatã - CO-CL-04,-13.164166,-41.770833,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.5,15.0,13.0,6.5,11.25,7.25,0.5,20.2,3.2,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,0.0,0.25,92.7
Curaçá,A448,Curaçá,Curaçá - A448,-9.0013,-39.9124,Nordeste,RPGA dos Rios Macururé e Curaçá,0.0,0.0,0.0,0.0,0.0,37.8,54.6,0.2,0.0,0.0,0.0,0.0,20.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.01
Cipó,83192,Cipó,Cipó - 83192,-11.083333,-38.516667,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.2,1.2,0.0,0.0,0.2,2.7,0.0,0.0,8.8,2.1,0.0,0.0,3.8,13.4,0.0,0.0,0.0,0.6,42.2
Jacobina,83186,Jacobina,Jacobina - 83186,-11.172778,-40.534167,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.4,3.4,0.0,0.0,0.0,2.9,0.0,0.9,1.7,5.7,0.0,0.0,0.0,1.7,6.4,0.0,5.7,1.0,1.0,36.2
Monte Santo,83090,Monte Santo,Monte Santo - 83090,-10.4425,-39.331111,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,0.0,0.2,0.0,0.8,2.0,0.0,1.4,18.2,4.7,0.0,0.0,1.2,0.0,0.0,0.2,0.0,0.7,33.1
Serrinha,83190,Serrinha,Serrinha - 83190,-11.633333,-38.966667,Nordeste,RPGA do Recôncavo Norte,0.0,0.0,0.1,0.0,8.2,0.0,0.0,0.0,2.2,0.0,0.0,0.4,3.4,0.0,0.0,0.0,0.0,0.0,12.6,20.5,20.6,1.1,3.8,1.0,25.1,2.6,0.0,10.2,0.0,0.0,111.8
Conde,A431,Conde,Conde - A431,-12.03622,-37.68322,Nordeste,RPGA do Rio Itapicuru,1.4,2.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.2,0.8,2.4,0.0,0.6,10.8,1.8,5.8,11.6,106.0,0.0,2.2,0.2,108.0,19.0,3.6,0.0,2.8,53.2,336.6
Uauá,A435,Uauá,Uauá - A435,-9.833617,-39.495631,Nordeste,RPGA do Rio Vaza-Barris,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,18.4,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2
Queimadas,A436,Queimadas,Queimadas - A436,-10.984645,-39.617009,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,21.0,0.0,0.0,0.0,0.0,0.4,4.8,4.8,3.2,1.8,1.0,0.0,1.6,7.6,0.4,0.0,0.0,0.0,47.2
Jacobina,A440,Jacobina,Jacobina - A440,-11.205136,-40.464979,Nordeste,RPGA do Rio Itapicuru,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,8.4,0.0,5.0,3.8,0.0,0.4,0.0,4.8,0.6,1.4,1.4,3.2,0.6,0.0,0.0,5.8,15.2,0.6,6.0,0.4,1.2,59.8
Serrinha,A441,Serrinha,Serrinha - A441,-11.664586,-39.022946,Nordeste,RPGA do Rio Paraguaçu,0.0,0.0,0.4,0.0,16.6,0.0,0.0,0.0,1.0,0.0,0.2,0.0,4.4,0.0,0.0,0.0,0.0,0.0,15.0,16.2,20.8,1.2,1.6,0.6,49.2,15.8,1.6,8.4,0.4,0.0,153.4
Senhor do Bonfim,A428,Senhor do Bonfim,Senhor do Bonfim - A428,-10.443072,-40.148244,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,0.6,0.0,0.0,0.0,0.0,3.6,4.0,6.4,7.8,0.0,0.0,3.2,1.8,1.2,0.0,0.8,0.0,35.8
Pedras Altas,50430000,Capim Grosso,Capim Grosso (Pedras Altas) - 50430000,-11.18288,-40.04725,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.4,1.6,2.0,4.8,0.0,0.0,0.0,7.4,1.0,0.2,0.4,0.0,0.0,20.0
Ipirá,PG-CL-02,Ipirá,Ipirá - PG-CL-02,-12.14986,-39.76454,Nordeste,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.0,0.0,4.5,0.0,0.0,0.0,0.7,2.75,8.25,0.0,0.25,0.0,3.0,4.5,1.75,0.25,1.25,0.0,37.9
Riacho da Onça,IT-PR-15,Queimadas,Queimadas (Riacho da Onça) - IT-PR-15,-11.24424,-39.790055,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.5,0.0,0.0,0.0,0.0,4.0,11.75,4.75,0.0,0.0,0.0,6.25,0.75,1.0,0.0,0.0,0.0,38.0
BR 116 E. Cunha / Tucano,IT-PR-05,Quijingue,Quijingue (BR 116 E. Cunha / Tucano) - IT-PR-05,-10.7105,-38.9227,Nordeste,RPGA do Rio Itapicuru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,12.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,8.25,3.0,0.0,0.0,6.5,22.75,0.0,1.25,0.0,0.25,57.75
Jeremoabo,A450,Jeremoabo,Jeremoabo - A450,-10.0807,-38.3459,Nordeste,RPGA do Rio Vaza-Barris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.6,0.6,0.0,0.0,0.0,1.6,0.0,0.0,0.2,3.4,0.2,0.0,2.0,0.0,0.0,0.4,0.0,0.0,24.0
