nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_06_18,02_06_18,03_06_18,04_06_18,05_06_18,06_06_18,07_06_18,08_06_18,09_06_18,10_06_18,11_06_18,12_06_18,13_06_18,14_06_18,15_06_18,16_06_18,17_06_18,18_06_18,19_06_18,20_06_18,21_06_18,22_06_18,23_06_18,24_06_18,25_06_18,26_06_18,27_06_18,28_06_18,29_06_18,30_06_18,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.6,5.2,0.6,0.8,3.8,0.4,0.0,0.0,1.0,0.2,2.6,5.6,0.2,2.8,0.0,3.2,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.2,0.0,1.2,0.0,2.8,2.6,35.4
Macajuba,A412,Macajuba,Macajuba - A412,-12.131694,-40.354222,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.2,4.9,0.4,0.2,3.6,0.0,0.0,0.0,0.7,0.0,2.5,5.2,0.0,2.6,0.0,3.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.2,0.0,1.2,0.0,1.9,2.2,29.9
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.1,1.9,9.2,40.6,23.7,22.1,0.9,0.0,0.2,16.4,0.4,2.0,5.4,0.1,3.0,0.0,5.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.7,0.2,2.7,6.7,142.2
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.1,0.3,0.6,6.3,2.4,3.9,0.0,0.0,0.3,10.0,0.0,2.7,4.0,0.8,3.4,0.1,0.8,0.2,0.0,0.0,0.8,2.1,0.0,0.0,0.0,2.8,0.0,0.8,4.6,3.7,50.7
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.0,3.2,11.4,8.2,0.8,2.4,0.2,0.0,0.0,0.4,0.6,0.0,0.4,0.8,0.0,0.0,1.2,0.0,0.6,0.4,1.4,1.8,0.0,0.0,0.0,1.6,0.0,0.0,0.8,10.4,46.6
Livramento de Nossa Senhora,291950401U,Livramento de Nossa Senhora,Livramento de Nossa Senhora - 291950401U,-13.682872,-41.841236,Chapada Diamantina,RPGA do Rio de Contas,0.0,0.0,1.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.2,2.0,8.8,39.2,22.0,21.8,0.6,0.0,0.2,15.8,0.2,2.2,5.4,0.0,3.2,0.2,5.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,1.0,0.0,2.8,7.0,138.81
Afrânio Peixoto,PG-PR-21,Iraquara,Iraquara (Afrânio Peixoto) - PG-PR-21,-12.260093,-41.445952,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,5.0,10.0,7.5,2.5,12.5,0.0,0.0,0.0,22.5,0.0,0.0,10.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,7.5,92.5
Mulungu do Morro,,Mulungu do Morro,Mulungu do Morro,-11.980363,-41.619012,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2,1.8,0.4,1.4,0.4,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.4,2.0,1.4,10.8
Barra dos Mendes,,Barra dos Mendes,Barra dos Mendes,-11.805077,-42.05708,Chapada Diamantina,RPGA dos Rios Verde e Jacaré,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.61
