nome_estacao,codigo,municipio,estacao,latitude,longitude,regiao,rpga,01_05_18,02_05_18,03_05_18,04_05_18,05_05_18,06_05_18,07_05_18,08_05_18,09_05_18,10_05_18,11_05_18,12_05_18,13_05_18,14_05_18,15_05_18,16_05_18,17_05_18,18_05_18,19_05_18,20_05_18,21_05_18,22_05_18,23_05_18,24_05_18,25_05_18,26_05_18,27_05_18,28_05_18,29_05_18,30_05_18,31_05_18,total
Itaberaba,A408,Itaberaba,Itaberaba - A408,-12.524062,-40.299714,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.2,0.0,2.4,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,1.8,0.0,3.0,0.0,0.0,0.0,1.4,1.8,8.4,3.2,2.2,2.0,2.6,0.4,0.0,33.4
Itaberaba,83244,Itaberaba,Itaberaba - 83244,-12.516667,-40.283333,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.0,1.5,1.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3,0.0,3.0,0.0,0.0,0.0,0.6,1.3,8.4,3.0,1.8,1.7,2.1,0.1,0.0,28.1
Lençóis,83242,Lençóis,Lençóis - 83242,-12.5575,-41.388889,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,1.1,16.2,1.3,22.3,5.3,0.0,0.0,0.4,0.0,0.0,0.5,0.0,1.0,0.5,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,6.6,4.7,0.5,0.6,0.3,0.0,68.6
Morro do Chapéu,83184,Morro do Chapéu,Morro do Chapéu - 83184,-11.216667,-41.216667,Chapada Diamantina,RPGA do Rio Salitre,0.0,0.0,0.0,0.0,2.5,4.2,1.2,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.4,3.3,0.8,3.5,0.2,0.0,28.91
Piatã,A430,Piatã,Piatã - A430,-13.155681,-41.774125,Chapada Diamantina,RPGA do Rio de Contas,0.4,0.0,6.8,2.8,7.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,0.4,2.2,0.2,0.0,0.0,0.0,0.6,22.2,1.4,7.2,9.8,2.2,15.0,2.8,0.0,90.4
Lençóis,A425,Lençóis,Lençóis - A425,-12.557854,-41.388808,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,2.4,15.6,1.6,20.8,5.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.4,0.2,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,6.8,4.6,0.6,0.6,0.4,0.0,68.0
Wagner,PG-PR-22,Wagner,Wagner - PG-PR-22,-12.289538,-41.161774,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.0,0.25,0.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,1.5,0.25,0.0,1.5,0.0,0.0,13.5
Ibiaporã,PG-CL-01,Mundo Novo,Mundo Novo (Ibiaporã) - PG-CL-01,-12.05379,-40.83722,Chapada Diamantina,RPGA do Rio Paraguaçu,0.3,0.4,0.1,2.0,1.7,1.9,2.2,0.1,0.0,0.1,0.4,0.6,0.9,1.7,0.6,2.7,0.9,0.4,0.5,0.0,0.0,0.8,5.7,1.5,6.3,1.6,0.9,3.0,1.4,0.8,0.7,40.2
Marcionílio Souza,PG-CL-03,Marcionílio Souza,Marcionílio Souza - PG-CL-03,-13.00021,-40.537783,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.75,22.5,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,8.75,0.0,0.5,0.0,0.0,0.0,2.5,11.0,0.5,0.0,0.0,1.5,0.0,0.25,0.0,52.5
Tapiramutá,PG-PR-09,Tapiramutá,Tapiramutá - PG-PR-09,-11.838502,-40.791761,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.25,0.0,0.5,5.5,4.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,2.75,1.75,6.75,4.75,4.75,3.0,6.5,0.0,0.25,44.0
Ventura,PG-PR-10,Morro do Chapéu,Morro do Chapéu (Ventura) - PG-PR-10,-11.650911,-40.951765,Chapada Diamantina,RPGA do Rio Paraguaçu,0.0,0.0,0.25,0.0,0.75,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.75,0.75,0.0,1.25,0.0,0.0,8.0
